Altitude,S_all_X,S_all_Y
484,120.81556,24.0575
503,120.81667,24.05944
388,120.80917,24.05487
397,120.81028,24.05639
424,120.80924,24.05861
213,121.51285,23.92189
265,121.51485,23.92164
334,121.51629,23.92006
414,121.51829,23.91947
546,121.52166,23.91987
508,121.52258,23.92148
272,120.77166,24.17084
390,120.77523,24.17524
828,120.90296,24.22193
849,120.90271,24.22476
881,120.9016,24.22813
893,120.90144,24.23009
940,120.90113,24.23401
929,120.89975,24.23184
917,120.89798,24.22916
900,120.89417,24.2289
865,120.89592,24.2247
8,120.52508,22.56567
5,120.52297,22.56375
7,120.51969,22.56017
9,120.5175,22.55983
9,120.52011,22.56258
11,120.51811,22.56297
11,120.51633,22.56419
11,120.51919,22.56456
11,120.52097,22.56583
11,120.51853,22.56675
8,120.50269,22.55847
8,120.50692,22.55775
7,120.50383,22.55489
6,120.49558,22.55756
6,120.50031,22.55653
7,120.49892,22.55417
7,120.49969,22.55172
6,120.50286,22.55117
5,120.50542,22.55025
39,120.67489,24.08486
39,120.6717,24.08573
33,120.67119,24.08238
37,120.67064,24.07794
36,120.66786,24.07755
39,120.67353,24.07581
40,120.6756,24.07947
0,121.69459,25.21035
0,121.6966,25.2117
1,121.69802,25.21341
0,121.69402,25.20875
3,121.69258,25.20752
1,121.69042,25.20734
0,121.69134,25.20589
2,121.69981,25.21534
465,121.53924,23.97891
121,121.02783,22.7078
148,121.0256,22.70622
153,121.02437,22.70365
178,121.02248,22.70169
174,121.01926,22.70163
189,121.01718,22.70249
208,121.01429,22.70417
161,120.694,24.21376
160,120.6959,24.213
156,120.69349,24.20969
154,120.69147,24.20903
152,120.69257,24.20583
158,120.69909,24.20584
156,120.69566,24.20702
252,120.77338,24.35622
263,120.77579,24.35488
293,120.77226,24.35388
304,120.7725,24.35112
287,120.77362,24.34968
278,120.77125,24.34952
274,120.7683,24.34994
289,120.77097,24.35227
311,120.76902,24.35391
283,120.76819,24.35536
1514,121.30986,24.68987
1525,121.31106,24.69211
1516,121.31292,24.69338
1505,121.31542,24.69436
1498,121.31796,24.69394
1485,121.32036,24.69356
1497,121.32202,24.69204
1480,121.32316,24.69006
1538,121.30435,24.68742
1530,121.30213,24.6883
1532,121.29936,24.68784
1529,121.29786,24.68611
1510,121.29608,24.6835
1510,121.29462,24.68163
1486,121.29231,24.67991
1523,121.30963,24.69001
1257,121.25259,24.58886
1259,121.25454,24.58901
1192,121.25819,24.58933
1203,121.26112,24.59002
1197,121.2637,24.5898
1145,121.2655,24.59289
1150,121.26743,24.59139
1141,121.26952,24.58992
1173,121.26889,24.59209
1229,121.26878,24.59564
1087,121.27869,24.64012
1321,121.27624,24.64603
1208,121.27843,24.643
1161,121.28306,24.64573
1170,121.2851,24.64956
1294,121.2751,24.65552
1257,121.27749,24.65367
1657,121.29184,24.55245
1653,121.29147,24.55062
1678,121.29221,24.54875
1678,121.29129,24.54705
1759,121.29192,24.54529
1821,121.29051,24.54366
1861,121.29146,24.54155
1866,121.29301,24.54013
1916,121.29475,24.53859
1937,121.29673,24.53889
1872,121.29791,24.54055
1855,121.29545,24.54095
1542,121.30037,24.58799
1531,121.30251,24.59016
1545,121.30344,24.59177
1499,121.30573,24.59239
1481,121.30498,24.5941
1454,121.3027,24.59445
1444,121.30094,24.59578
1434,121.29854,24.59714
1436,121.29898,24.60025
1224,121.28031,24.65224
1247,121.18162,23.95253
1179,121.18222,23.95081
1182,121.18379,23.94856
1179,121.18533,23.94673
1224,121.18691,23.94451
1278,121.18907,23.94585
1299,121.18925,23.94768
1290,121.18747,23.94837
1268,121.18569,23.94906
1218,121.18027,23.95123
82,120.95242,24.75694
82,120.95378,24.75892
88,120.95572,24.75983
63,120.95481,24.76319
70,120.95256,24.76217
88,120.95167,24.75986
86,120.95019,24.758
88,120.94758,24.75825
97,120.94931,24.75992
103,120.95006,24.76256
63,121.02842,22.70251
75,121.02668,22.70186
61,121.02497,22.70074
62,121.02449,22.69896
57,121.02366,22.69699
81,121.02109,22.69882
95,121.01938,22.69971
44,120.47068,23.46245
74,120.49079,23.47754
124,121.26797,24.95483
127,121.27397,24.95247
131,121.27067,24.9485
133,121.27025,24.94631
136,121.26806,24.94372
135,121.27142,24.94331
132,121.27292,24.94681
126,121.27697,24.95128
125,121.27717,24.95372
124,121.27269,24.95756
231,121.17741,24.90044
244,121.17581,24.89895
247,121.1741,24.89796
265,121.17388,24.89602
271,121.17413,24.894
275,121.17458,24.892
281,121.17525,24.88984
253,121.17981,24.89412
20,120.58454,22.60434
24,120.58461,22.60134
25,120.58623,22.60005
25,120.58832,22.59844
25,120.59306,22.60023
25,120.59284,22.60226
24,120.59063,22.59667
24,120.59261,22.59499
23,120.58589,22.59766
25,120.59253,22.59958
2045,120.90547,23.46239
2036,120.90784,23.4623
2012,120.90759,23.46015
1936,120.90876,23.45852
1907,120.90677,23.45713
1879,120.9044,23.45578
1845,120.90228,23.45546
1842,120.90018,23.45571
1819,120.89825,23.45501
1807,120.89768,23.45301
20,120.56591,22.48837
22,120.56862,22.48742
23,120.57168,22.48866
27,120.57481,22.49055
26,120.57343,22.49284
27,120.57236,22.49526
25,120.56939,22.49348
24,120.57039,22.49131
22,120.56594,22.49205
23,120.56618,22.49464
1082,120.94889,24.27135
1077,120.95181,24.27644
959,120.94641,24.27445
987,120.94856,24.27359
902,120.94491,24.28068
658,120.94135,24.28657
294,120.34822,22.85722
164,121.64275,25.01934
211,121.64407,25.0208
271,121.64474,25.02259
274,121.6429,25.02339
281,121.64091,25.02266
280,121.63892,25.02309
278,121.63801,25.02141
136,121.64408,25.01793
118,121.64482,25.01601
94,121.64462,25.01421
387,120.86695,23.77228
407,120.86645,23.77041
439,120.86774,23.76916
420,120.86717,23.76759
410,120.86637,23.7661
458,120.86786,23.76495
499,120.86836,23.76333
539,120.86782,23.76148
102,120.63582,22.70473
38,120.58484,24.27377
31,120.58265,24.27328
19,120.58029,24.27326
81,120.58284,24.26771
45,120.58225,24.26998
105,120.58459,24.26943
116,120.58593,24.26952
58,120.58061,24.26859
809,121.08729,24.01987
759,121.08964,24.01378
716,121.08734,24.00589
700,121.07897,24.00003
687,121.07741,23.99756
684,121.07534,23.99729
674,121.06836,24.0013
60,120.61403,22.64057
48,120.6144,22.63843
48,120.61643,22.63899
53,120.61599,22.64079
48,120.60785,22.4507
51,120.61104,22.44835
80,120.61409,22.44538
50,120.60591,22.44839
45,120.60409,22.44991
52,120.60854,22.44554
54,120.61019,22.44384
57,120.61183,22.44215
50,120.60526,22.44279
49,120.60556,22.44561
1620,121.29292,24.55401
1611,121.29383,24.55579
1612,121.29467,24.55774
1576,121.29587,24.55949
1542,121.29677,24.56109
1510,121.29779,24.56277
1489,121.29567,24.56383
1511,121.29812,24.56579
49,120.53779,23.69603
46,120.53465,23.69545
44,120.53135,23.6949
45,120.53055,23.69248
47,120.53481,23.69354
46,120.53376,23.69114
46,120.53454,23.68849
50,120.5381,23.69337
50,120.53828,23.69107
50,120.53822,23.68906
73,120.5787,24.22666
75,120.57913,24.22841
87,120.58116,24.22861
107,120.58318,24.22839
107,120.583,24.22661
92,120.58096,24.22656
21,120.35688,23.10201
346,121.53783,25.21615
346,121.5367,25.21835
351,121.53932,25.21816
364,121.53839,25.22014
382,121.53669,25.22157
389,121.53582,25.2234
542,121.54243,25.22523
558,121.54314,25.22329
584,121.5437,25.22153
595,121.54593,25.22223
398,121.84697,25.1041
415,121.85066,25.10318
426,121.85358,25.10248
441,121.85447,25.10102
503,121.84952,25.10151
511,121.85004,25.09778
511,121.85021,25.09487
538,121.85369,25.09748
595,121.85612,25.09777
598,121.86007,25.09779
228,121.68009,24.91325
230,121.67942,24.91154
230,121.67827,24.90994
237,121.68103,24.90881
257,121.67614,24.90823
254,121.67652,24.90513
267,121.67726,24.90329
286,121.67602,24.90172
282,121.6736,24.8999
290,121.67252,24.89652
1725,120.9093,23.51807
1733,120.90752,23.51676
1754,120.91149,23.51549
1787,120.90916,23.51453
1809,120.90661,23.51988
1809,120.90906,23.52067
1816,120.91138,23.52136
1940,120.90466,23.53469
1958,120.90291,23.53386
1969,120.90042,23.53419
1997,120.89897,23.53618
2105,120.89524,23.53431
2124,120.89639,23.53162
2139,120.89869,23.53114
2174,120.90137,23.53109
2226,120.89786,23.52895
465,121.36713,24.84826
455,121.36424,24.84894
429,121.36336,24.85165
339,121.36124,24.85192
298,121.35976,24.84983
356,121.3618,24.84993
321,121.36109,24.84733
435,121.36866,24.84474
325,121.36184,24.84509
390,121.36726,24.85194
16,120.37527,23.79397
17,120.38391,23.79686
19,120.39193,23.79639
19,120.38915,23.80032
17,120.38295,23.80887
18,120.37716,23.81688
23,120.38826,23.81611
4,121.43846,25.08361
19,121.43449,25.0851
66,121.43217,25.08463
112,121.43004,25.0841
154,121.42776,25.08192
181,121.42435,25.08022
177,121.42712,25.07669
69,121.42984,25.07598
33,120.54492,22.66653
32,120.54275,22.66569
32,120.54569,22.66228
32,120.53992,22.66647
30,120.53611,22.66467
30,120.53681,22.66133
30,120.54025,22.66283
29,120.54228,22.66053
30,120.54525,22.65886
1,120.49233,22.44104
2,120.49072,22.43022
34,120.34604,22.65404
27,120.34707,22.65224
19,120.34964,22.65246
19,120.3513,22.65121
23,120.35134,22.65361
22,120.34887,22.65416
17,120.38456,23.66836
17,120.38,23.66741
17,120.37571,23.6673
16,120.37301,23.66858
15,120.36951,23.6681
14,120.36691,23.66723
15,120.36578,23.66579
16,120.36985,23.66555
15,120.37233,23.66459
15,120.37302,23.66274
32,120.48046,23.7305
35,120.48364,23.72967
35,120.48657,23.73279
32,120.48226,23.73483
33,120.4829,23.73649
32,120.47655,23.73645
30,120.47375,23.73479
31,120.47737,23.73369
10,121.49227,24.99362
14,121.49365,24.99097
15,121.49212,24.98774
10,121.49137,24.98973
9,121.49012,24.99339
10,121.4879,24.99304
18,120.38217,23.72311
16,120.37244,23.72803
18,121.61506,23.97731
6,121.61897,23.97731
0,121.61642,23.98147
2,121.61039,23.98083
12,121.61081,23.98433
31,121.61608,23.98411
6,121.61353,23.97992
105,121.46217,23.68715
108,121.4592,23.68793
106,121.45986,23.68977
106,121.46071,23.69238
106,121.46161,23.69539
104,121.46315,23.69778
8,120.44783,22.55647
7,120.44839,22.55857
8,120.45006,22.56163
10,120.45289,22.5654
9,120.45289,22.56836
10,120.45451,22.57172
134,120.60299,22.87804
165,120.60219,22.88001
168,120.60177,22.88206
198,120.59991,22.88301
222,120.59867,22.88465
122,120.60443,22.8807
77,121.36558,24.95809
96,121.36769,24.96013
128,121.36581,24.96114
117,121.36231,24.96249
90,121.36239,24.96047
82,121.36277,24.95741
82,121.36127,24.95905
75,121.35939,24.95815
20,120.22078,22.97545
18,120.22214,22.97334
20,120.22443,22.97188
21,120.22246,22.97094
21,120.21995,22.97055
21,120.21811,22.97062
22,120.21799,22.96778
22,120.22006,22.96811
23,120.22197,22.96657
22,120.2233,22.96856
5,121.76216,24.75269
5,121.76338,24.75084
4,121.76666,24.7495
3,121.77468,24.74611
2,121.77792,24.74629
3,121.77574,24.74951
31,120.37485,22.87503
18,120.37397,22.87213
21,120.37498,22.86925
32,120.37548,22.86636
20,120.3776,22.86452
50,120.37744,22.86753
56,120.3803,22.86872
23,120.38103,22.87115
20,120.38255,22.8745
58,120.58776,24.27609
2520,121.0306,24.29643
2500,121.02921,24.29521
2526,121.02589,24.29306
2539,121.02341,24.29185
2532,121.02479,24.2904
2509,121.02606,24.28898
2527,121.02621,24.28652
2548,121.02454,24.28422
2558,121.02542,24.28235
