"X","Y","NO"
120.41159,23.06066,3310
120.41371,23.06021,3311
120.41661,23.06066,3312
120.41858,23.06243,3313
120.42188,23.06464,3314
120.41161,23.0626,3315
120.41468,23.06408,3316
120.41709,23.06616,3317
121.02523,24.54191,3318
121.02293,24.54227,3319
121.02126,24.54276,3320
121.01897,24.54249,3321
121.01711,24.5413,3322
121.01631,24.53961,3323
121.0153,24.5376,3324
120.35819,23.10441,3325
120.35663,23.10637,3326
120.36108,23.10351,3327
120.35741,23.09954,3328
120.35858,23.0971,3329
120.36114,23.09839,3330
120.86636,24.71298,3331
120.86404,24.71391,3332
120.87025,24.71211,3333
120.8705,24.71407,3334
120.87106,24.71504,3335
120.87434,24.71357,3336
120.87161,24.71412,3337
120.86956,24.70921,3338
120.6478,24.24072,3339
120.64519,24.24227,3340
120.64577,24.24006,3341
120.64479,24.24356,3342
120.64182,24.24441,3343
120.63838,24.24462,3344
120.64014,24.24624,3345
120.6487,24.24225,3346
120.6475,24.23842,3347
120.64348,24.24081,3348
120.72129,24.26959,3349
120.72307,24.27208,3350
120.72549,24.27162,3351
120.72445,24.27463,3352
120.72785,24.27613,3353
120.72651,24.27465,3354
120.72509,24.27345,3355
120.72428,24.26963,3356
120.7271,24.27084,3357
120.72936,24.27218,3358
121.50196,24.93882,3359
121.50065,24.93746,3360
121.49984,24.93583,3361
121.49788,24.93553,3362
121.49777,24.93733,3363
121.49781,24.93913,3364
120.37443,23.73236,3365
120.37445,23.72915,3366
120.37445,23.72481,3367
120.37721,23.72291,3368
120.37992,23.72465,3369
120.37988,23.72808,3370
120.38204,23.72824,3371
120.38158,23.73093,3372
120.37801,23.73106,3373
118.29273,24.47173,3374
118.29447,24.47293,3375
118.29672,24.4748,3376
118.2948,24.47696,3377
118.29542,24.47998,3378
118.29839,24.47996,3379
118.30099,24.47941,3380
118.30375,24.47967,3381
118.30382,24.47724,3382
118.30035,24.47742,3383
118.31942,24.47456,3384
118.32112,24.47622,3385
118.32019,24.4782,3386
118.32358,24.47864,3387
118.32473,24.47553,3388
118.32261,24.47344,3389
118.32216,24.47092,3390
118.32541,24.46982,3391
118.32863,24.47254,3392
118.32709,24.47641,3393
120.79711,23.7275,3394
120.79561,23.72625,3395
120.79369,23.72564,3396
120.79108,23.72919,3397
120.79319,23.72883,3398
120.79433,23.73033,3399
120.79633,23.73039,3400
120.79778,23.73161,3401
120.5751,23.6054,3402
120.5799,23.6022,3403
120.5852,23.6001,3404
120.5897,23.5969,3405
120.5933,23.5958,3406
120.5959,23.5951,3407
120.599,23.5956,3408
120.5951,23.5985,3409
120.5946,23.6017,3410
120.5982,23.5997,3411
120.33717,23.89272,3412
120.33501,23.89475,3413
120.33639,23.89758,3414
120.33857,23.89675,3415
120.33297,23.8987,3416
120.33064,23.89671,3417
120.32811,23.89582,3418
120.33311,23.89225,3419
120.65508,24.08834,3420
120.65152,24.0908,3421
120.65331,24.08966,3422
120.65351,24.09189,3423
120.65574,24.09271,3424
120.65787,24.09183,3425
121.17336,23.11073,3426
121.1705,23.10855,3427
121.17436,23.10843,3428
121.17553,23.10678,3429
121.17646,23.10366,3430
121.17811,23.10231,3431
121.17827,23.10668,3432
121.17842,23.10977,3433
121.16993,23.10799,3434
121.17818,23.10327,3435
121.29578,23.03624,3436
120.81139,24.04972,3437
120.81083,24.05222,3438
120.81139,24.05444,3439
120.81333,24.05333,3440
120.81417,24.05528,3441
120.81556,24.0575,3442
120.81667,24.05944,3443
120.80917,24.05487,3444
120.81028,24.05639,3445
120.80924,24.05861,3446
121.51285,23.92189,3447
121.51485,23.92164,3448
121.51629,23.92006,3449
121.51829,23.91947,3450
121.52166,23.91987,3451
121.52258,23.92148,3452
120.77166,24.17084,3453
120.77523,24.17524,3454
120.90296,24.22193,3455
120.90271,24.22476,3456
120.9016,24.22813,3457
120.90144,24.23009,3458
120.90113,24.23401,3459
120.89975,24.23184,3460
120.89798,24.22916,3461
120.89417,24.2289,3462
120.89592,24.2247,3463
120.52508,22.56567,3464
120.52297,22.56375,3465
120.51969,22.56017,3466
120.5175,22.55983,3467
120.52011,22.56258,3468
120.51811,22.56297,3469
120.51633,22.56419,3470
120.51919,22.56456,3471
120.52097,22.56583,3472
120.51853,22.56675,3473
120.50269,22.55847,3474
120.50692,22.55775,3475
120.50383,22.55489,3476
120.49558,22.55756,3477
120.50031,22.55653,3478
120.49892,22.55417,3479
120.49969,22.55172,3480
120.50286,22.55117,3481
120.50542,22.55025,3482
120.67489,24.08486,3483
120.6717,24.08573,3484
120.67119,24.08238,3485
120.67064,24.07794,3486
120.66786,24.07755,3487
120.67353,24.07581,3488
120.6756,24.07947,3489
121.69459,25.21035,3490
121.6966,25.2117,3491
121.69802,25.21341,3492
121.69402,25.20875,3493
121.69258,25.20752,3494
121.69042,25.20734,3495
121.69134,25.20589,3496
121.69981,25.21534,3497
121.53924,23.97891,3498
121.02783,22.7078,3499
121.0256,22.70622,3500
121.02437,22.70365,3501
121.02248,22.70169,3502
121.01926,22.70163,3503
121.01718,22.70249,3504
121.01429,22.70417,3505
120.694,24.21376,3506
120.6959,24.213,3507
120.69349,24.20969,3508
120.69147,24.20903,3509
120.69257,24.20583,3510
120.69909,24.20584,3511
120.69566,24.20702,3512
120.77338,24.35622,3513
120.77579,24.35488,3514
120.77226,24.35388,3515
120.7725,24.35112,3516
120.77362,24.34968,3517
120.77125,24.34952,3518
120.7683,24.34994,3519
120.77097,24.35227,3520
120.76902,24.35391,3521
120.76819,24.35536,3522
121.30986,24.68987,3523
121.31106,24.69211,3524
121.31292,24.69338,3525
121.31542,24.69436,3526
121.31796,24.69394,3527
121.32036,24.69356,3528
121.32202,24.69204,3529
121.32316,24.69006,3530
121.30435,24.68742,3531
121.30213,24.6883,3532
121.29936,24.68784,3533
121.29786,24.68611,3534
121.29608,24.6835,3535
121.29462,24.68163,3536
121.29231,24.67991,3537
121.30963,24.69001,3538
121.25259,24.58886,3539
121.25454,24.58901,3540
121.25819,24.58933,3541
121.26112,24.59002,3542
121.2637,24.5898,3543
121.2655,24.59289,3544
121.26743,24.59139,3545
121.26952,24.58992,3546
121.26889,24.59209,3547
121.26878,24.59564,3548
121.27869,24.64012,3549
121.27624,24.64603,3550
121.27843,24.643,3551
121.28306,24.64573,3552
121.2851,24.64956,3553
121.2751,24.65552,3554
121.27749,24.65367,3555
121.29184,24.55245,3556
121.29147,24.55062,3557
121.29221,24.54875,3558
121.29129,24.54705,3559
121.29192,24.54529,3560
121.29051,24.54366,3561
121.29146,24.54155,3562
121.29301,24.54013,3563
121.29475,24.53859,3564
121.29673,24.53889,3565
121.29791,24.54055,3566
121.29545,24.54095,3567
121.30037,24.58799,3568
121.30251,24.59016,3569
121.30344,24.59177,3570
121.30573,24.59239,3571
121.30498,24.5941,3572
121.3027,24.59445,3573
121.30094,24.59578,3574
121.29854,24.59714,3575
121.29898,24.60025,3576
121.28031,24.65224,3577
121.18162,23.95253,3578
121.18222,23.95081,3579
121.18379,23.94856,3580
121.18533,23.94673,3581
121.18691,23.94451,3582
121.18907,23.94585,3583
121.18925,23.94768,3584
121.18747,23.94837,3585
121.18569,23.94906,3586
121.18027,23.95123,3587
120.95242,24.75694,3588
120.95378,24.75892,3589
120.95572,24.75983,3590
120.95481,24.76319,3591
120.95256,24.76217,3592
120.95167,24.75986,3593
120.95019,24.758,3594
120.94758,24.75825,3595
120.94931,24.75992,3596
120.95006,24.76256,3597
121.02842,22.70251,3598
121.02668,22.70186,3599
121.02497,22.70074,3600
121.02449,22.69896,3601
121.02366,22.69699,3602
121.02109,22.69882,3603
121.01938,22.69971,3604
120.47068,23.46245,3605
120.49079,23.47754,3606
121.26797,24.95483,3607
121.27397,24.95247,3608
121.27067,24.9485,3609
121.27025,24.94631,3610
121.26806,24.94372,3611
121.27142,24.94331,3612
121.27292,24.94681,3613
121.27697,24.95128,3614
121.27717,24.95372,3615
121.27269,24.95756,3616
121.17741,24.90044,3617
121.17581,24.89895,3618
121.1741,24.89796,3619
121.17388,24.89602,3620
121.17413,24.894,3621
121.17458,24.892,3622
121.17525,24.88984,3623
121.17981,24.89412,3624
120.58454,22.60434,3625
120.58461,22.60134,3626
120.58623,22.60005,3627
120.58832,22.59844,3628
120.59306,22.60023,3629
120.59284,22.60226,3630
120.59063,22.59667,3631
120.59261,22.59499,3632
120.58589,22.59766,3633
120.59253,22.59958,3634
120.90547,23.46239,3635
120.90784,23.4623,3636
120.90759,23.46015,3637
120.90876,23.45852,3638
120.90677,23.45713,3639
120.9044,23.45578,3640
120.90228,23.45546,3641
120.90018,23.45571,3642
120.89825,23.45501,3643
120.89768,23.45301,3644
120.56591,22.48837,3645
120.56862,22.48742,3646
120.57168,22.48866,3647
120.57481,22.49055,3648
120.57343,22.49284,3649
120.57236,22.49526,3650
120.56939,22.49348,3651
120.57039,22.49131,3652
120.56594,22.49205,3653
120.56618,22.49464,3654
120.94889,24.27135,3655
120.95181,24.27644,3656
120.94641,24.27445,3657
120.94856,24.27359,3658
120.94491,24.28068,3659
120.94135,24.28657,3660
120.34822,22.85722,3661
121.64275,25.01934,3662
121.64407,25.0208,3663
121.64474,25.02259,3664
121.6429,25.02339,3665
121.64091,25.02266,3666
121.63892,25.02309,3667
121.63801,25.02141,3668
121.64408,25.01793,3669
121.64482,25.01601,3670
121.64462,25.01421,3671
120.86695,23.77228,3672
120.86645,23.77041,3673
120.86774,23.76916,3674
120.86717,23.76759,3675
120.86637,23.7661,3676
120.86786,23.76495,3677
120.86836,23.76333,3678
120.86782,23.76148,3679
120.63582,22.70473,3680
120.58484,24.27377,3681
120.58265,24.27328,3682
120.58029,24.27326,3683
120.58284,24.26771,3684
120.58225,24.26998,3685
120.58459,24.26943,3686
120.58593,24.26952,3687
120.58061,24.26859,3688
121.08729,24.01987,3689
121.08964,24.01378,3690
121.08734,24.00589,3691
121.07897,24.00003,3692
121.07741,23.99756,3693
121.07534,23.99729,3694
121.06836,24.0013,3695
120.61403,22.64057,3696
120.6144,22.63843,3697
120.61643,22.63899,3698
120.61599,22.64079,3699
120.60785,22.4507,3700
120.61104,22.44835,3701
120.61409,22.44538,3702
120.60591,22.44839,3703
120.60409,22.44991,3704
120.60854,22.44554,3705
120.61019,22.44384,3706
120.61183,22.44215,3707
120.60526,22.44279,3708
120.60556,22.44561,3709
121.29292,24.55401,3710
121.29383,24.55579,3711
121.29467,24.55774,3712
121.29587,24.55949,3713
121.29677,24.56109,3714
121.29779,24.56277,3715
121.29567,24.56383,3716
121.29812,24.56579,3717
120.53779,23.69603,3718
120.53465,23.69545,3719
120.53135,23.6949,3720
120.53055,23.69248,3721
120.53481,23.69354,3722
120.53376,23.69114,3723
120.53454,23.68849,3724
120.5381,23.69337,3725
120.53828,23.69107,3726
120.53822,23.68906,3727
120.5787,24.22666,3728
120.57913,24.22841,3729
120.58116,24.22861,3730
120.58318,24.22839,3731
120.583,24.22661,3732
120.58096,24.22656,3733
120.35688,23.10201,3734
121.53783,25.21615,3735
121.5367,25.21835,3736
121.53932,25.21816,3737
121.53839,25.22014,3738
121.53669,25.22157,3739
121.53582,25.2234,3740
121.54243,25.22523,3741
121.54314,25.22329,3742
121.5437,25.22153,3743
121.54593,25.22223,3744
121.84697,25.1041,3745
121.85066,25.10318,3746
121.85358,25.10248,3747
121.85447,25.10102,3748
121.84952,25.10151,3749
121.85004,25.09778,3750
121.85021,25.09487,3751
121.85369,25.09748,3752
121.85612,25.09777,3753
121.86007,25.09779,3754
121.68009,24.91325,3755
121.67942,24.91154,3756
121.67827,24.90994,3757
121.68103,24.90881,3758
121.67614,24.90823,3759
121.67652,24.90513,3760
121.67726,24.90329,3761
121.67602,24.90172,3762
121.6736,24.8999,3763
121.67252,24.89652,3764
120.9093,23.51807,3765
120.90752,23.51676,3766
120.91149,23.51549,3767
120.90916,23.51453,3768
120.90661,23.51988,3769
120.90906,23.52067,3770
120.91138,23.52136,3771
120.90466,23.53469,3772
120.90291,23.53386,3773
120.90042,23.53419,3774
120.89897,23.53618,3775
120.89524,23.53431,3776
120.89639,23.53162,3777
120.89869,23.53114,3778
120.90137,23.53109,3779
120.89786,23.52895,3780
121.36713,24.84826,3781
121.36424,24.84894,3782
121.36336,24.85165,3783
121.36124,24.85192,3784
121.35976,24.84983,3785
121.3618,24.84993,3786
121.36109,24.84733,3787
121.36866,24.84474,3788
121.36184,24.84509,3789
121.36726,24.85194,3790
120.37527,23.79397,3791
120.38391,23.79686,3792
120.39193,23.79639,3793
120.38915,23.80032,3794
120.38295,23.80887,3795
120.37716,23.81688,3796
120.38826,23.81611,3797
121.76216,24.75269,3798
121.76338,24.75084,3799
121.76666,24.7495,3800
121.77468,24.74611,3801
121.77792,24.74629,3802
121.77574,24.74951,3803
121.49227,24.99362,3804
121.49365,24.99097,3805
121.49212,24.98774,3806
121.49137,24.98973,3807
121.49012,24.99339,3808
121.4879,24.99304,3809
121.35939,24.95815,3810
121.36127,24.95905,3811
121.36277,24.95741,3812
121.36239,24.96047,3813
121.36231,24.96249,3814
121.36558,24.95809,3815
121.36769,24.96013,3816
121.36581,24.96114,3817
121.43846,25.08361,3818
121.43449,25.0851,3819
121.43217,25.08463,3820
121.43004,25.0841,3821
121.42776,25.08192,3822
121.42435,25.08022,3823
121.42712,25.07669,3824
121.42984,25.07598,3825
121.61506,23.97731,3826
121.61897,23.97731,3827
121.61642,23.98147,3828
121.61039,23.98083,3829
121.61081,23.98433,3830
121.61608,23.98411,3831
121.61353,23.97992,3832
121.46217,23.68715,3833
121.4592,23.68793,3834
121.45986,23.68977,3835
121.46071,23.69238,3836
121.46161,23.69539,3837
121.46315,23.69778,3838
120.38217,23.72311,3839
120.37244,23.72803,3840
120.58776,24.27609,3841
120.48364,23.72967,3842
120.48657,23.73279,3843
120.48046,23.7305,3844
120.47737,23.73369,3845
120.47375,23.73479,3846
120.4829,23.73649,3847
120.47655,23.73645,3848
120.48226,23.73483,3849
120.38456,23.66836,3850
120.38,23.66741,3851
120.37571,23.6673,3852
120.37301,23.66858,3853
120.36951,23.6681,3854
120.36691,23.66723,3855
120.36578,23.66579,3856
120.36985,23.66555,3857
120.37233,23.66459,3858
120.37302,23.66274,3859
120.38871,22.66128,3860
120.22078,22.97545,3861
120.22214,22.97334,3862
120.22443,22.97188,3863
120.22246,22.97094,3864
120.21995,22.97055,3865
120.21811,22.97062,3866
120.21799,22.96778,3867
120.22006,22.96811,3868
120.22197,22.96657,3869
120.2233,22.96856,3870
120.34604,22.65404,3871
120.34964,22.65246,3872
120.3513,22.65121,3873
120.35134,22.65361,3874
120.34887,22.65416,3875
120.34657,22.65578,3876
120.44783,22.55647,3877
120.44839,22.55857,3878
120.45006,22.56163,3879
120.45289,22.5654,3880
120.45289,22.56836,3881
120.45451,22.57172,3882
120.60299,22.87804,3883
120.60219,22.88001,3884
120.60177,22.88206,3885
120.59991,22.88301,3886
120.59867,22.88465,3887
120.60443,22.8807,3888
120.49072,22.43022,3889
120.49233,22.44104,3890
121.02542,24.28235,3891
121.02454,24.28422,3892
121.02621,24.28652,3893
121.02606,24.28898,3894
121.02479,24.2904,3895
121.02341,24.29185,3896
121.02589,24.29306,3897
121.02921,24.29521,3898
121.0306,24.29643,3899
