X,Y,NO,join_TypeName,join_FunctionTy,join_Function,join_Area_ha,distance
120.36468,23.89718,"348",竹林,,生產性人工林,0.261495,91.0031286152257
120.36612,23.89442,"349",竹林,,生產性人工林,0.261495,177.100926132726
120.37089,23.89571,"350",闊葉樹林型,,生產性人工林,0.92965,6.4466590419592
120.37278,23.89501,"351",闊葉樹林型,,生產性人工林,1.24743,26.1421967511792
120.37419,23.89748,"352",闊葉樹林型,,生產性人工林,0.234051,72.2797333054869
121.53818,25.02892,"353",竹林,,經改造天然林,0.852626,1821.27353691136
121.54119,25.02838,"354",竹林,,經改造天然林,0.852626,1568.48313249969
121.54324,25.0258,"355",竹林,,經改造天然林,0.852626,1217.69769875769
121.54533,25.02631,"356",竹林,,經改造天然林,0.852626,1132.18380363124
121.54612,25.02942,"357",竹林,,經改造天然林,1.12934,1201.1510107127
121.54864,25.03085,"358",竹林,,經改造天然林,1.12934,1071.55283183773
121.54337,25.03115,"359",竹林,,經改造天然林,1.12934,1535.29524510918
121.53947,25.03122,"360",竹林,,經改造天然林,1.12934,1894.65545515461
121.53482,25.03103,"361",竹林,,經改造天然林,5.93842,1883.88408788912
121.53628,25.02765,"362",竹林,,經改造天然林,5.93842,1738.82880112412
121.55475,24.00655,"363",闊葉樹林型,"2221",經改造天然林,17009.5,0
121.55236,24.00712,"364",闊葉樹林型,"2221",經改造天然林,103298,0.89836611566205
121.55062,24.00858,"365",闊葉樹林型,"2221",經改造天然林,17009.5,0
121.5489,24.01075,"366",竹闊混淆林,"2211",生產性人工林,13227.2,0
121.55184,24.01002,"367",闊葉樹林型,"2221",經改造天然林,17009.5,2.87294404841293
121.55515,24.00994,"368",闊葉樹林型,"2221",經改造天然林,213771,0
121.5505,24.01322,"369",竹闊混淆林,"2212",保護性人工林,1147.36,33.8587724504582
121.55393,24.01214,"370",竹闊混淆林,"2211",生產性人工林,8297.7,0
121.49212,25.14341,"371",闊葉樹林型,,經改造天然林,27.8888,192.584050678296
121.49266,25.14514,"372",闊葉樹林型,,經改造天然林,1.15816,97.7369472767665
121.49309,25.14673,"373",闊葉樹林型,,經改造天然林,1.15816,25.5814446030675
121.49407,25.14829,"374",闊葉樹林型,"2221",經改造天然林,213771,17.1052224312458
121.49456,25.15004,"375",竹林,"2211",生產性人工林,11640.4,62.5198475840204
121.49326,25.1519,"376",闊葉樹林型,"2221",經改造天然林,213771,44.9791639543978
121.49182,25.15186,"377",闊葉樹林型,"2221",經改造天然林,103298,89.1615467300354
121.491,25.15442,"378",闊葉樹林型,"2221",經改造天然林,103298,2.3775110965527
121.49173,25.14985,"379",闊葉樹林型,"2221",經改造天然林,213771,16.4268778469253
121.49234,25.14847,"380",闊葉樹林型,,原生林,3208.01,4.88934192860483
120.858,24.56788,"381",闊葉樹林型,,生產性人工林,8971.7,0
120.86003,24.5703,"382",竹闊混淆林,"2211",生產性人工林,13227.2,19.0276901929179
120.86193,24.57197,"383",竹闊混淆林,"2211",生產性人工林,13227.2,11.9329212893201
120.86437,24.57087,"384",竹林,"2211",生產性人工林,13139.1,9.80688638053835
120.86718,24.57053,"385",竹林,"2211",生產性人工林,13139.1,6.73284808684754
120.86907,24.56842,"386",闊葉樹林型,,生產性人工林,8971.7,8.3397926444463
120.34292,23.98964,"387",針葉樹林型,"1200",經改造天然林,1173.62,13.7644484543672
120.34108,23.98967,"388",針葉樹林型,"1200",經改造天然林,1173.62,5.71702727164092
120.3393,23.98953,"389",針葉樹林型,"1200",經改造天然林,1173.62,17.8479205427102
120.33753,23.98953,"390",針葉樹林型,"1200",經改造天然林,1173.62,13.8799444115817
120.33569,23.98944,"391",針葉樹林型,"1200",經改造天然林,1173.62,148.483008872662
120.33384,23.98939,"392",針葉樹林型,"1200",經改造天然林,1173.62,269.814852731204
120.33208,23.98933,"393",針葉樹林型,"1200",經改造天然林,1173.62,129.844293574853
120.32919,23.98519,"394",闊葉樹林型,,生產性人工林,0.148417,87.4501292063218
120.32758,23.981,"395",闊葉樹林型,,生產性人工林,0.16421,89.9212558843974
120.32611,23.97692,"396",闊葉樹林型,,生產性人工林,0.16421,411.527735130748
120.58778,23.81417,"397",闊葉樹林型,,生產性人工林,0.162602,57.6394382615522
120.59278,23.81107,"398",闊葉樹林型,,生產性人工林,0.305227,263.524683854863
120.58672,23.81263,"399",闊葉樹林型,,生產性人工林,0.162602,241.796232549224
120.58973,23.81084,"400",闊葉樹林型,,生產性人工林,12.0626,396.751737531685
120.5825,23.81389,"401",闊葉樹林型,,生產性人工林,0.162602,596.241596965983
120.58277,23.8121,"402",闊葉樹林型,,生產性人工林,1.82122,450.525695337174
120.58611,23.80972,"403",闊葉樹林型,,生產性人工林,1.82122,69.1539940787338
120.58452,23.808,"404",闊葉樹林型,,生產性人工林,1.82122,80.8702510859505
120.58235,23.80842,"405",闊葉樹林型,,生產性人工林,1.82122,300.737298242882
120.58777,23.8075,"406",闊葉樹林型,,生產性人工林,1.82122,24.1581917597307
120.55333,23.92333,"407",針葉樹林型,,經改造天然林,0.532929,127.203699622327
120.56028,23.92236,"408",闊葉樹林型,,生產性人工林,0.275627,38.1807699559279
120.55736,23.92519,"409",闊葉樹林型,,生產性人工林,0.218762,82.4995408938275
120.55556,23.9275,"410",闊葉樹林型,,生產性人工林,0.666303,84.5142487831966
120.55735,23.92991,"411",竹林,,生產性人工林,0.216313,98.543325379587
120.55939,23.9273,"412",闊葉樹林型,,生產性人工林,0.586016,23.8675295427505
120.56014,23.93083,"413",闊葉樹林型,,生產性人工林,0.151201,89.640867605586
120.55242,23.92806,"414",闊葉樹林型,,生產性人工林,0.642104,105.908152834597
120.55183,23.93139,"415",闊葉樹林型,,生產性人工林,0.446593,73.4565925328171
120.55178,23.92535,"416",闊葉樹林型,,生產性人工林,0.890516,9.43213170807048
120.56691,22.96975,"417",闊葉樹林型,,經改造天然林,2558.7,72.9260926084798
120.56922,22.97285,"418",闊葉樹林型,"2211",生產性人工林,1907.86,51.7075892294195
120.56952,22.97049,"419",竹林,"2211",生產性人工林,11640.4,162.61950052308
120.57117,22.96924,"420",竹林,"2211",生產性人工林,11640.4,51.7702702882802
120.57357,22.96944,"421",竹闊混淆林,"2211",生產性人工林,10425.5,138.793722877925
120.57484,22.96737,"422",竹闊混淆林,"2211",生產性人工林,10425.5,9.80277576187384
120.35248,22.62223,"423",闊葉樹林型,,經改造天然林,2558.7,561.596463550853
120.35605,22.62201,"424",闊葉樹林型,,生產性人工林,1.2787,739.787564768758
120.35474,22.6238,"425",闊葉樹林型,,經改造天然林,2558.7,558.512191180592
120.35557,22.6256,"426",竹林,,生產性人工林,1340.85,471.428395887639
120.35644,22.62803,"427",竹林,,生產性人工林,1340.85,202.827363368555
120.35618,22.63081,"428",闊葉樹林型,,經改造天然林,2558.7,75.1846268125208
121.57883,25.10568,"429",闊葉樹林型,,經改造天然林,266.423,0
121.57733,25.10544,"430",闊葉樹林型,,經改造天然林,266.423,0
121.57595,25.10399,"431",闊葉樹林型,,經改造天然林,266.423,0
121.57446,25.10249,"432",闊葉樹林型,,經改造天然林,266.423,0
121.57294,25.10213,"433",闊葉樹林型,,經改造天然林,266.423,0
121.57117,25.10099,"434",闊葉樹林型,,經改造天然林,40.3446,0
121.56965,25.09976,"435",闊葉樹林型,,經改造天然林,40.3446,0
121.5679,25.0992,"436",闊葉樹林型,"2221",經改造天然林,213771,0
121.56636,25.09823,"437",闊葉樹林型,"2221",經改造天然林,213771,0
121.56472,25.09774,"438",闊葉樹林型,"2221",經改造天然林,213771,0
121.56849,25.10614,"439",闊葉樹林型,,經改造天然林,266.423,0
121.56734,25.10495,"440",闊葉樹林型,,經改造天然林,266.423,0
121.57003,25.10426,"441",闊葉樹林型,,經改造天然林,266.423,0
121.57149,25.10525,"442",闊葉樹林型,,經改造天然林,266.423,0
121.57521,25.10588,"443",闊葉樹林型,,經改造天然林,266.423,0
121.56921,25.10262,"444",闊葉樹林型,,經改造天然林,266.423,1.19264120471838
121.57333,25.10624,"445",闊葉樹林型,,經改造天然林,266.423,14.3948963719198
120.69347,23.60681,"446",竹林,"2211",生產性人工林,11640.4,1.33574533853789
120.69257,23.60476,"447",針葉樹林型,"2211",生產性人工林,5067.25,4.40578465153834
120.68992,23.60244,"448",針葉樹林型,"2211",生產性人工林,5067.25,12.7191775393403
120.69206,23.60269,"449",針葉樹林型,"2211",生產性人工林,5067.25,0
120.69411,23.60133,"450",竹林,"2211",生產性人工林,144.257,1.27342892051315
120.69628,23.60269,"451",闊葉樹林型,"2221",經改造天然林,3574.59,46.3534165749678
120.70383,23.60203,"452",闊葉樹林型,,經改造天然林,315.579,0
121.81233,24.66356,"453",竹林,,生產性人工林,0.156897,140.355390094007
121.81581,24.65987,"454",竹林,,生產性人工林,0.451466,312.573320648579
121.81433,24.65827,"455",竹林,,生產性人工林,0.451466,105.615100004716
121.80961,24.66272,"456",竹林,,生產性人工林,0.156897,40.0012456874077
121.80786,24.65805,"457",闊葉樹林型,,生產性人工林,0.505005,112.4310392105
121.8019,24.66856,"458",闊葉樹林型,,生產性人工林,0.469572,38.1519098947581
121.80393,24.66699,"459",闊葉樹林型,,生產性人工林,0.469572,247.437913596802
121.81003,24.65269,"460",竹林,,生產性人工林,0.77128,231.924373706597
121.80561,24.65296,"461",闊葉樹林型,,生產性人工林,0.505005,377.667987154255
121.81367,24.65307,"462",竹林,,生產性人工林,0.77128,18.275096022639
121.47073,25.18388,"463",闊葉樹林型,,原生林,8883.09,0
121.47801,25.18369,"464",竹闊混淆林,"2211",生產性人工林,1728.54,0
121.47772,25.18138,"465",闊葉樹林型,"2221",經改造天然林,3553.65,9.37220528961648
121.47476,25.18143,"466",竹林,"2211",生產性人工林,4203.53,0
121.47296,25.17747,"467",竹闊混淆林,"2211",生產性人工林,1552.06,2.55895507110924
121.46924,25.17847,"468",竹林,"2211",生產性人工林,7328.52,2.32313491135646
120.98344,24.79236,"469",闊葉樹林型,,經改造天然林,934.669,0
120.98527,24.79143,"470",闊葉樹林型,,經改造天然林,934.669,1.99371223035719
120.98534,24.79304,"471",闊葉樹林型,,經改造天然林,934.669,8.86137238152691
120.98718,24.79078,"472",闊葉樹林型,,經改造天然林,934.669,0.791612643893605
120.98871,24.7921,"473",闊葉樹林型,,經改造天然林,934.669,3.8027218448884
120.98674,24.79439,"474",闊葉樹林型,,經改造天然林,934.669,2.49745304979692
120.98722,24.79717,"475",闊葉樹林型,,經改造天然林,934.669,69.8424309534112
121.24694,25.01004,"476",闊葉樹林型,,生產性人工林,0.154034,70.077201975107
121.24295,25.00695,"477",闊葉樹林型,,生產性人工林,0.281616,478.610023055114
121.24119,25.01107,"478",闊葉樹林型,,生產性人工林,0.321036,283.176837885711
121.23969,25.01398,"479",闊葉樹林型,,生產性人工林,0.147948,349.373926253186
121.23449,25.00964,"480",闊葉樹林型,,生產性人工林,0.321036,335.009435935279
121.23816,25.01089,"481",闊葉樹林型,,生產性人工林,0.321036,105.360217491659
121.74682,24.75592,"482",闊葉樹林型,,生產性人工林,0.131525,356.559816401692
121.74949,24.75491,"483",闊葉樹林型,,生產性人工林,0.131525,419.341968200247
121.75335,24.75285,"484",竹林,,生產性人工林,2.39626,651.89168634029
121.75477,24.75462,"485",竹林,,生產性人工林,2.39626,657.956324805028
121.75663,24.7545,"486",竹林,,生產性人工林,2.39626,539.253854284282
121.75819,24.75082,"487",竹林,,生產性人工林,2.39626,115.577345013026
121.75371,24.74563,"488",闊葉樹林型,,生產性人工林,0.241104,527.496413778461
121.75446,24.74384,"489",闊葉樹林型,,生產性人工林,0.241104,346.949418141666
121.75256,24.74338,"490",闊葉樹林型,,生產性人工林,0.241104,509.257413411847
121.75185,24.74515,"491",闊葉樹林型,,生產性人工林,0.241104,648.209692771874
121.75006,24.74468,"492",竹林,,生產性人工林,0.2159,760.812792078788
121.75365,24.7404,"493",闊葉樹林型,,經改造天然林,0.302294,394.81358324198
121.75526,24.74201,"494",闊葉樹林型,,生產性人工林,0.241104,224.788682222422
121.74486,24.75774,"495",闊葉樹林型,,生產性人工林,0.174303,303.4188434044
121.7442,24.76009,"496",竹林,,生產性人工林,0.503485,112.172929777519
121.74968,24.76203,"497",竹林,,生產性人工林,0.298285,240.993526433405
121.75042,24.76556,"498",竹林,,生產性人工林,0.298285,302.46767900397
121.75773,24.76398,"499",竹林,,生產性人工林,0.162619,233.720711471528
121.76074,24.76211,"500",竹林,,生產性人工林,0.74436,198.766717484438
120.46798,24.05592,"501",闊葉樹林型,,生產性人工林,0.305653,543.426204258722
120.4692,24.0575,"502",闊葉樹林型,,生產性人工林,0.551844,457.737917544941
120.46915,24.06009,"503",闊葉樹林型,,生產性人工林,0.551844,255.8500196398
120.47193,24.05945,"504",闊葉樹林型,,生產性人工林,0.280622,137.988419127023
120.47396,24.05822,"505",闊葉樹林型,,生產性人工林,0.280622,134.417842161142
120.47611,24.0573,"506",闊葉樹林型,,生產性人工林,0.159564,269.55676269338
120.47789,24.0565,"507",闊葉樹林型,,生產性人工林,0.159564,264.862416584113
120.48205,24.05641,"508",闊葉樹林型,,生產性人工林,0.223871,276.322037699638
120.47259,24.05526,"509",竹林,,生產性人工林,0.937143,221.993944090866
120.88889,23.59869,"510",闊葉樹林型,"2221",經改造天然林,103298,1.91692810543696
120.88905,23.59649,"511",闊葉樹林型,"2221",經改造天然林,103298,2.34806111880172
120.88945,23.59409,"512",闊葉樹林型,,經改造天然林,1178.37,53.0157310632487
120.89285,23.59199,"513",闊葉樹林型,"2221",經改造天然林,19040.7,1.18130987364255
120.89602,23.58909,"514",闊葉樹林型,"2221",經改造天然林,213771,22.1546744085683
120.88702,23.5914,"515",闊葉樹林型,"2221",經改造天然林,10998,5.46884044624722
120.88614,23.59437,"516",闊葉樹林型,"2221",經改造天然林,19040.7,1.1064610728108
120.88544,23.59639,"517",闊葉樹林型,"2221",經改造天然林,19040.7,0
121.72305,24.72748,"518",竹林,,生產性人工林,0.165376,298.747890685079
121.72109,24.72601,"519",闊葉樹林型,,生產性人工林,0.169947,254.878835832574
121.7191,24.72527,"520",闊葉樹林型,,生產性人工林,0.169947,38.2419226641539
121.71698,24.72454,"521",闊葉樹林型,,生產性人工林,0.169947,173.429451789259
121.71586,24.72212,"522",闊葉樹林型,,生產性人工林,0.169947,400.297490476975
121.71414,24.72105,"523",闊葉樹林型,,生產性人工林,0.185835,460.222425568392
121.71238,24.72007,"524",竹林,,生產性人工林,0.319146,356.170348015894
121.71237,24.71811,"525",竹林,,生產性人工林,0.319146,149.621924910309
121.71069,24.71698,"526",竹林,,生產性人工林,0.319146,214.765427891617
121.37583,24.69111,"527",闊葉樹林型,"2221",經改造天然林,1126.43,1.61092676849789
121.37805,24.68972,"528",闊葉樹林型,"2221",經改造天然林,1126.43,0
121.37805,24.68639,"529",闊葉樹林型,"2212",保護性人工林,2504.68,0
121.3775,24.68306,"530",闊葉樹林型,"2212",保護性人工林,2504.68,0
121.37361,24.68194,"531",闊葉樹林型,"2212",保護性人工林,2504.68,13.233933192777
121.37306,24.67917,"532",闊葉樹林型,"2212",保護性人工林,2504.68,6.07580804492858
121.37028,24.6775,"533",闊葉樹林型,"2212",保護性人工林,2504.68,0
121.36833,24.67444,"534",闊葉樹林型,"2221",經改造天然林,46290.7,0
121.36583,24.67417,"535",闊葉樹林型,"2221",經改造天然林,213771,16.6767069947805
121.36354,24.67678,"536",竹闊混淆林,"2211",生產性人工林,1487.63,0
121.29794,24.96827,"537",闊葉樹林型,,生產性人工林,0.455417,108.27584614959
121.29885,24.96647,"538",闊葉樹林型,,生產性人工林,0.455417,40.2981980648893
121.29677,24.96447,"539",闊葉樹林型,,生產性人工林,0.455417,268.56312690134
121.29752,24.96273,"540",闊葉樹林型,,生產性人工林,0.455417,423.088169358921
121.2954,24.96181,"541",竹林,,生產性人工林,2.50143,500.422607492356
121.29305,24.96193,"542",闊葉樹林型,,生產性人工林,0.173034,339.610377605172
121.29464,24.9656,"543",竹林,,生產性人工林,2.50143,250.799511210215
121.54413,24.99057,"544",闊葉樹林型,,原生林,3208.01,3.16771092458667
121.54604,24.99193,"545",闊葉樹林型,,原生林,3208.01,0
121.54835,24.99247,"546",闊葉樹林型,,原生林,3208.01,0
121.5505,24.99377,"547",闊葉樹林型,,原生林,3208.01,0
121.5525,24.99337,"548",闊葉樹林型,,原生林,3208.01,0
121.5545,24.99145,"549",闊葉樹林型,,原生林,3208.01,0.866568078203422
121.5548,24.9894,"550",闊葉樹林型,,原生林,3208.01,8.1980087681657
120.91107,24.5897,"551",闊葉樹林型,"2221",經改造天然林,46290.7,0.284240762846279
120.91397,24.58808,"552",闊葉樹林型,"2221",經改造天然林,213771,8.71975072517183
120.91653,24.58734,"553",闊葉樹林型,"1100",原生林,10154.5,0
120.91941,24.58741,"554",闊葉樹林型,"1100",原生林,10154.5,0
120.92237,24.58804,"555",闊葉樹林型,"1100",原生林,10154.5,47.7604278572145
120.92558,24.58727,"556",闊葉樹林型,"2222",原生林,2116.27,0.0973018525954534
120.90022,24.58649,"557",闊葉樹林型,,生產性人工林,8971.7,7.04452438925067
120.90272,24.58525,"558",闊葉樹林型,"2221",經改造天然林,46290.7,0
