"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"st[149]",-0.661669984393286,1.39344181039314,-3.61028441331979,-1.5087490849148,-0.553753943711926,0.309972744733701,1.75133282471449,1.02363846679027,130
"st[150]",0.712538322068171,1.1027386819421,-1.60878939058003,0.00948624630925458,0.76150034168764,1.46735764096129,2.73778851960885,1.05940523229135,42
"st[151]",-1.01911585929438,1.59836023679412,-4.9586518707634,-1.87895265622698,-0.755885671152835,0.0879942577711306,1.44253412881631,1.15141508688682,22
"st[152]",-0.43230917991424,1.64799312516075,-3.94732609230546,-1.47270824227283,-0.349535715224879,0.708419681062838,2.56392599807359,1.00682081051755,460
"st[153]",-0.678607310920689,1.62095232176516,-4.33832633421219,-1.62130438038565,-0.532956665191538,0.425459814413781,2.04534836851063,1.0200296807905,1100
"st[154]",-0.746580867781979,1.41300631647597,-3.90118968131036,-1.5613054245584,-0.662571138434452,0.202994660938037,1.819226536743,1.01529197081437,320
"st[155]",0.692038001148664,1.06519417881861,-1.51109596181321,-0.00738789494317441,0.741670133318926,1.44669846864268,2.59900971262883,1.02835909420723,78
"st[156]",4.12718644226301,0.652816407184957,2.6679013804268,3.72688473500294,4.17724239582771,4.59716904387047,5.19513901048823,1.09416011790012,30
"st[157]",-0.921888495248071,1.43012137979582,-4.02089271309562,-1.81145345282797,-0.800735349344567,0.0198722107679223,1.77946519424735,1.03870479108764,77
"st[158]",-0.943432443835225,1.57664376351321,-4.68731624251998,-1.77414616381513,-0.801541516302999,0.113254349138609,1.67782569734352,1.00803382668706,1500
"st[159]",-1.09328860490899,1.57993578437966,-4.57370721020893,-2.0810345813502,-0.907809975821736,0.0480667764051538,1.48399178067974,1.00932076296596,250
"st[160]",-0.642981881472337,1.36089832295036,-3.39197821479719,-1.54754956867909,-0.598261612190295,0.310388794147281,1.88223264377152,1.03749894052558,71
"st[161]",-0.465863172701004,1.31519464500685,-3.2387691395533,-1.27189589307685,-0.37812257661278,0.446224073436648,1.88431227957229,1.01779082637884,190
"st[162]",-0.718793223259257,1.40670192977705,-3.73334191549834,-1.56738792109925,-0.616642108535854,0.242722523362803,1.85691473964514,1.06891970469426,37
"st[163]",-0.888273332753467,1.54613882819128,-4.62770195987393,-1.69046719240925,-0.718013253484326,0.113968597709979,1.74124729848709,1.03760381236328,120
"st[164]",-0.86466012661406,1.48360561256181,-4.25318261976663,-1.74793504811501,-0.729364719412385,0.166111959286027,1.71088087842271,1.00647196009923,2900
"st[165]",-0.369001148650898,1.62589716118771,-3.84828844566925,-1.38468548123435,-0.292300497491518,0.752982425728863,2.57367747468877,1.01140511306021,380
"st[166]",-0.710827015161174,1.49499766980406,-4.16102997040747,-1.64656039275592,-0.594676819582717,0.376470900585239,1.79539919489941,1.00470654273908,660
"st[167]",-0.260022267862981,1.67911638984058,-3.78065659962345,-1.32000584753082,-0.19446935327169,0.88509384165957,2.91345934826739,1.00590413722922,7500
"st[168]",-0.438722111813039,1.49697610919296,-3.63775790171394,-1.35731345564853,-0.350671744648497,0.610401779965461,2.18777676353128,1.02143722607611,99
"st[169]",-0.893729118099553,1.51635173195403,-4.39701981113617,-1.71254992979292,-0.726433162889892,0.143265170419167,1.64169030831615,1.03063384984194,230
"st[170]",-0.790121708670339,1.45384543522161,-3.83855861388972,-1.73425014961196,-0.719079986814583,0.210756186580093,1.88070145825176,1.03463649352531,85
"st[171]",0.691776357450683,1.12360208437932,-1.60775820035703,-0.0743092560045298,0.729790684548852,1.50611927865847,2.74143542811078,1.01656274897885,140
