Site_N,Point,Year,Survey,Macaca_sur,TypeName_O.x,Distance_O,X_new.x,Y_new.x,Do.survey,TypeName
A05-01,6,2015,1,0,闊葉樹林型,0,121.4635056,24.94885833,1,純闊葉林
A05-04,2,2015,1,0,闊葉樹林型,0,121.5036472,24.92276389,1,純闊葉林
A05-04,4,2015,1,0,闊葉樹林型,4.85888175,121.5018583,24.91789722,1,純闊葉林
A05-04,5,2015,1,0,闊葉樹林型,5.67207553,121.5041472,24.91590556,1,純闊葉林
A05-04,6,2015,1,0,闊葉樹林型,11.63244509,121.5020917,24.913625,1,純闊葉林
A05-04,7,2015,1,0,闊葉樹林型,12.68736578,121.4985417,24.91286944,1,純闊葉林
A05-04,8,2015,1,0,闊葉樹林型,0,121.4996389,24.91965,1,純闊葉林
A05-05,1,2015,1,0,闊葉樹林型,0,121.6413889,24.83805556,1,純闊葉林
A05-05,2,2015,1,0,針闊葉樹混淆,0,121.6463444,24.83558611,1,混淆林
A05-05,3,2015,1,0,闊葉樹林型,0,121.6441417,24.83550278,1,純闊葉林
A05-05,4,2015,1,0,闊葉樹林型,7.94199779,121.6438889,24.8375,1,純闊葉林
A05-05,5,2015,1,0,闊葉樹林型,0,121.6413889,24.83805556,1,純闊葉林
A05-05,6,2015,1,0,闊葉樹林型,0,121.64,24.84,1,純闊葉林
A05-05,7,2015,1,0,闊葉樹林型,0,121.6379583,24.84001944,1,純闊葉林
A05-05,8,2015,1,0,闊葉樹林型,0,121.6372694,24.84165833,1,純闊葉林
A05-09,1,2015,1,0,闊葉樹林型,0,121.5731028,24.84952778,1,純闊葉林
A05-09,2,2015,1,0,闊葉樹林型,1.92507207,121.5785556,24.84973333,1,純闊葉林
A05-09,3,2015,1,0,闊葉樹林型,0,121.5803889,24.85026667,1,純闊葉林
A05-09,4,2015,1,0,針闊葉樹混淆,0.30040711,121.5849917,24.85046667,1,混淆林
A05-09,5,2015,1,0,針闊葉樹混淆,0,121.5848056,24.84865278,1,混淆林
A05-09,6,2015,1,0,針闊葉樹混淆,0,121.5834167,24.84575,1,混淆林
A05-09,7,2015,1,0,闊葉樹林型,0,121.5870417,24.84691944,1,純闊葉林
A05-09,8,2015,1,0,闊葉樹林型,0,121.5914917,24.84415833,1,純闊葉林
A05-09,9,2015,1,0,針闊葉樹混淆,0,121.5760722,24.84955278,1,混淆林
A05-09,10,2015,1,0,闊葉樹林型,0,121.5826333,24.84996111,1,純闊葉林
A05-10,1,2015,1,0,針闊葉樹混淆,0,121.6085389,24.84736667,1,混淆林
A05-10,2,2015,1,0,闊葉樹林型,0,121.6047222,24.84635278,1,純闊葉林
A05-10,3,2015,1,0,闊葉樹林型,0,121.6028583,24.84756111,1,純闊葉林
A05-10,4,2015,1,0,闊葉樹林型,0,121.6011861,24.84553611,1,純闊葉林
A05-10,5,2015,1,0,闊葉樹林型,0,121.5979722,24.84841944,1,純闊葉林
A05-10,6,2015,1,0,闊葉樹林型,0,121.5960778,24.84622222,1,純闊葉林
A05-10,7,2015,1,0,闊葉樹林型,0,121.5929556,24.84601944,1,純闊葉林
A05-10,8,2015,1,0,闊葉樹林型,0,121.5911694,24.84487222,1,純闊葉林
A05-10,9,2015,1,0,闊葉樹林型,0,121.5880111,24.846825,1,純闊葉林
A05-10,10,2015,1,1,闊葉樹林型,0,121.5833417,24.84495833,1,純闊葉林
A05-14,1,2015,1,0,闊葉樹林型,0,121.5289306,24.88814444,1,純闊葉林
A05-14,2,2015,1,0,闊葉樹林型,0,121.5314917,24.88891667,1,純闊葉林
A05-14,3,2015,1,0,闊葉樹林型,0,121.5329722,24.89013889,1,純闊葉林
A05-14,4,2015,1,0,闊葉樹林型,0,121.5329472,24.89175833,1,純闊葉林
A05-14,5,2015,1,0,闊葉樹林型,0,121.5331889,24.89421111,1,純闊葉林
A05-14,6,2015,1,0,闊葉樹林型,0,121.534975,24.89411111,1,純闊葉林
A05-14,7,2015,1,0,闊葉樹林型,10.8030993,121.5394167,24.89716667,1,純闊葉林
A05-14,8,2015,1,0,闊葉樹林型,1.41017254,121.5391667,24.90002778,1,純闊葉林
A05-14,9,2015,1,0,闊葉樹林型,0.54380855,121.5439583,24.90213889,1,純闊葉林
A05-14,10,2015,1,0,闊葉樹林型,0.33302514,121.5435111,24.90351389,1,純闊葉林
A05-15,1,2015,1,0,針葉樹林型,0,121.5828889,24.76075,1,純針葉林
A05-15,2,2015,1,0,闊葉樹林型,8.2679,121.5851944,24.75977778,1,純闊葉林
A05-15,3,2015,1,0,闊葉樹林型,0,121.5876944,24.75958333,1,純闊葉林
A05-15,4,2015,1,0,闊葉樹林型,0,121.58975,24.76027778,1,純闊葉林
A05-15,5,2015,1,0,闊葉樹林型,0,121.5924722,24.75911111,1,純闊葉林
A05-15,6,2015,1,0,闊葉樹林型,5.54120146,121.5921389,24.75702778,1,純闊葉林
A05-15,7,2015,1,0,闊葉樹林型,0,121.5946667,24.75575,1,純闊葉林
A05-15,8,2015,1,0,闊葉樹林型,2.60698365,121.5971111,24.75486111,1,純闊葉林
A05-17,1,2015,1,0,闊葉樹林型,2.62194012,121.6915889,24.78431389,1,純闊葉林
A05-17,2,2015,1,0,闊葉樹林型,0,121.6878694,24.78535833,1,純闊葉林
A05-17,3,2015,1,0,闊葉樹林型,7.24444215,121.6797389,24.78535833,1,純闊葉林
A05-17,4,2015,1,0,闊葉樹林型,0,121.6776694,24.78645278,1,純闊葉林
A05-17,5,2015,1,0,闊葉樹林型,4.96907557,121.6768583,24.78495278,1,純闊葉林
A05-19,1,2015,1,0,闊葉樹林型,4.41607103,121.7266278,24.82145,1,純闊葉林
A05-19,2,2015,1,0,闊葉樹林型,1.23695971,121.7273139,24.82343333,1,純闊葉林
A05-19,4,2015,1,0,闊葉樹林型,0.69307147,121.7314222,24.82547222,1,純闊葉林
A05-19,6,2015,1,1,闊葉樹林型,3.26835703,121.7348083,24.82247778,1,純闊葉林
A07-10,1,2015,1,0,闊葉樹林型,0,121.7805556,24.45055556,1,純闊葉林
A07-10,2,2015,1,0,闊葉樹林型,2.55386936,121.7813861,24.4525,1,純闊葉林
A07-10,7,2015,1,0,闊葉樹林型,0,121.7958306,24.44861111,1,純闊葉林
A07-10,8,2015,1,0,闊葉樹林型,2.09827715,121.7983333,24.44805556,1,純闊葉林
A09-01,1,2015,1,0,竹闊混淆林,0,121.4268167,25.14044722,1,混淆林
A09-01,2,2015,1,0,闊葉樹林型,0,121.42795,25.13886389,1,純闊葉林
A09-01,3,2015,1,0,闊葉樹林型,0,121.4294528,25.137225,1,純闊葉林
A09-01,4,2015,1,0,闊葉樹林型,0,121.4292167,25.13542222,1,純闊葉林
A09-01,5,2015,1,0,闊葉樹林型,0,121.4288556,25.13348056,1,純闊葉林
A09-01,6,2015,1,0,闊葉樹林型,0,121.4272444,25.13220278,1,純闊葉林
A09-02,1,2015,1,0,闊葉樹林型,0,121.3055556,25.05132222,1,純闊葉林
A09-02,2,2015,1,0,闊葉樹林型,0,121.3078139,25.05054167,1,純闊葉林
A09-02,3,2015,1,0,闊葉樹林型,0,121.3097861,25.05107778,1,純闊葉林
A09-02,4,2015,1,0,闊葉樹林型,0,121.3134944,25.05178611,1,純闊葉林
A09-02,5,2015,1,0,闊葉樹林型,0,121.3162889,25.0512,1,純闊葉林
A09-02,6,2015,1,0,闊葉樹林型,0,121.3210028,25.05411667,1,純闊葉林
A09-03,1,2015,1,0,闊葉樹林型,0,121.397174,24.997018,1,純闊葉林
A09-03,2,2015,1,0,闊葉樹林型,0,121.396327,24.995314,1,純闊葉林
A09-03,3,2015,1,0,闊葉樹林型,0,121.393935,24.994047,1,純闊葉林
A09-03,4,2015,1,0,闊葉樹林型,0,121.391824,24.993529,1,純闊葉林
A09-03,5,2015,1,0,闊葉樹林型,0,121.389874,24.994031,1,純闊葉林
A09-03,6,2015,1,0,闊葉樹林型,0,121.388464,24.996192,1,純闊葉林
A09-04,2,2015,1,0,闊葉樹林型,8.00957549,120.9766278,24.69132222,1,純闊葉林
A09-04,3,2015,1,0,闊葉樹林型,9.05281779,120.9761139,24.68833611,1,純闊葉林
A09-04,4,2015,1,0,闊葉樹林型,7.80974656,120.9739889,24.688375,1,純闊葉林
A09-04,5,2015,1,0,闊葉樹林型,4.43627121,120.9794472,24.684725,1,純闊葉林
A09-04,6,2015,1,0,竹林,11.72146447,120.9802611,24.67942778,1,竹林
A09-04,7,2015,1,0,闊葉樹林型,0,120.982775,24.68499722,1,純闊葉林
A09-04,8,2015,1,0,闊葉樹林型,0,120.9833278,24.68833611,1,純闊葉林
A09-05,1,2015,1,0,闊葉樹林型,0,121.2989472,24.84769167,1,純闊葉林
A09-05,2,2015,1,0,闊葉樹林型,0,121.3013333,24.84755278,1,純闊葉林
A09-05,3,2015,1,0,闊葉樹林型,0,121.3039917,24.84745556,1,純闊葉林
A09-05,4,2015,1,0,闊葉樹林型,0,121.3061583,24.84695556,1,純闊葉林
A09-05,5,2015,1,0,闊葉樹林型,0,121.3085639,24.84724722,1,純闊葉林
A09-05,6,2015,1,0,闊葉樹林型,0,121.3107389,24.84670278,1,純闊葉林
A09-08,7,2015,1,0,闊葉樹林型,8.55114581,121.1907389,25.094025,1,純闊葉林
A09-16,9,2015,1,0,闊葉樹林型,13.69773072,121.165426,25.00095,1,純闊葉林
A09-18,1,2015,1,0,闊葉樹林型,5.62621088,121.3704139,24.98961944,1,純闊葉林
A09-18,2,2015,1,0,闊葉樹林型,9.74190463,121.3718611,24.99106944,1,純闊葉林
A09-18,3,2015,1,0,闊葉樹林型,0,121.3742833,24.99106944,1,純闊葉林
A09-18,4,2015,1,0,闊葉樹林型,1.14172308,121.3775278,24.991,1,純闊葉林
A09-18,5,2015,1,0,闊葉樹林型,5.04079669,121.3784278,24.99225278,1,純闊葉林
A09-18,6,2015,1,0,闊葉樹林型,8.85656614,121.3773333,24.99375833,1,純闊葉林
A09-18,7,2015,1,0,竹林,0,121.3749361,24.99361111,1,竹林
A09-18,8,2015,1,0,闊葉樹林型,2.49912462,121.3745944,24.99589167,1,純闊葉林
A09-20,1,2015,1,0,闊葉樹林型,19.66925535,121.3126167,24.94177778,1,純闊葉林
A09-20,2,2015,1,0,闊葉樹林型,15.98435784,121.313075,24.94353333,1,純闊葉林
A09-20,10,2015,1,0,闊葉樹林型,8.23547355,121.3104417,24.94549722,1,純闊葉林
A09-22,1,2015,1,0,闊葉樹林型,15.02085162,121.1633611,24.87225556,1,純闊葉林
A09-22,3,2015,1,0,闊葉樹林型,3.4289045,121.1618056,24.86872222,1,純闊葉林
A09-22,4,2015,1,0,竹闊混淆林,8.42864011,121.1619722,24.86663889,1,混淆林
A09-22,5,2015,1,0,竹闊混淆林,12.31677644,121.1618889,24.86483333,1,混淆林
A09-22,6,2015,1,0,闊葉樹林型,0,121.1613889,24.86261111,1,純闊葉林
A09-29,8,2015,1,0,闊葉樹林型,12.07679938,121.4866694,25.12499722,1,純闊葉林
A09-29,10,2015,1,0,闊葉樹林型,16.60781577,121.4858333,25.12138889,1,純闊葉林
A09-30,1,2015,1,0,闊葉樹林型,0.6650445,121.4656,25.11515,1,純闊葉林
A09-30,2,2015,1,0,闊葉樹林型,2.91762849,121.46775,25.11515278,1,純闊葉林
A09-30,3,2015,1,0,闊葉樹林型,1.63517624,121.4702778,25.11528056,1,純闊葉林
A09-30,4,2015,1,0,闊葉樹林型,5.28067254,121.4727778,25.11500278,1,純闊葉林
A09-30,5,2015,1,0,闊葉樹林型,3.34683141,121.4753333,25.11428889,1,純闊葉林
A09-30,6,2015,1,0,闊葉樹林型,5.62939177,121.4781556,25.11363056,1,純闊葉林
A09-31,1,2015,1,0,闊葉樹林型,16.11708863,121.48055,25.10968056,1,純闊葉林
A09-31,2,2015,1,0,闊葉樹林型,16.11708863,121.48055,25.10968056,1,純闊葉林
A09-31,8,2015,1,0,闊葉樹林型,3.18440022,121.4909083,25.10173056,1,純闊葉林
A09-32,1,2015,1,0,闊葉樹林型,0,121.5255083,25.08176389,1,純闊葉林
A09-32,2,2015,1,0,闊葉樹林型,0,121.5266972,25.08181389,1,純闊葉林
A09-32,3,2015,1,0,闊葉樹林型,0,121.5283472,25.08305278,1,純闊葉林
A09-32,4,2015,1,0,闊葉樹林型,0,121.5297611,25.08451111,1,純闊葉林
A09-32,5,2015,1,0,闊葉樹林型,0,121.5309833,25.08514722,1,純闊葉林
A09-32,7,2015,1,0,闊葉樹林型,0,121.5337333,25.08801667,1,純闊葉林
A09-32,8,2015,1,0,闊葉樹林型,0,121.535175,25.08945833,1,純闊葉林
A09-32,9,2015,1,0,闊葉樹林型,0,121.5368278,25.09073333,1,純闊葉林
A09-32,10,2015,1,0,闊葉樹林型,0,121.5386111,25.09098056,1,純闊葉林
A09-32,13,2015,1,0,闊葉樹林型,13.09724845,121.5405972,25.09154444,1,純闊葉林
A09-33,8,2015,1,0,竹林,7.32229698,121.4876556,25.03120556,1,竹林
A09-38,1,2015,1,0,闊葉樹林型,0,121.470734,25.183884,1,純闊葉林
A09-38,2,2015,1,0,竹闊混淆林,0,121.478011,25.183687,1,混淆林
A09-38,3,2015,1,0,闊葉樹林型,9.12387982,121.477717,25.181381,1,純闊葉林
A09-38,4,2015,1,0,竹林,0,121.474755,25.181428,1,竹林
A09-38,5,2015,1,0,竹闊混淆林,2.84650938,121.472963,25.177469,1,混淆林
A09-38,6,2015,1,0,竹林,2.00199634,121.469245,25.178469,1,竹林
A09-44,1,2015,1,0,闊葉樹林型,0,120.983441,24.79236,1,純闊葉林
A09-44,2,2015,1,0,闊葉樹林型,1.69924047,120.98527,24.791424,1,純闊葉林
A09-44,3,2015,1,0,闊葉樹林型,9.27484624,120.98534,24.793036,1,純闊葉林
A09-44,4,2015,1,0,闊葉樹林型,1.01310705,120.98718,24.790782,1,純闊葉林
A09-44,5,2015,1,0,闊葉樹林型,3.66218922,120.988709,24.792097,1,純闊葉林
A09-44,6,2015,1,0,闊葉樹林型,2.06241614,120.986745,24.79439,1,純闊葉林
A09-46,1,2015,1,0,闊葉樹林型,5.83042429,121.0691389,24.73261111,1,純闊葉林
A09-46,2,2015,1,0,竹林,2.42227185,121.0683056,24.73588889,1,竹林
A09-46,4,2015,1,0,竹林,6.50757943,121.0641667,24.74016667,1,竹林
A09-46,5,2015,1,0,針闊葉樹混淆,0,121.0578889,24.739,1,混淆林
A09-46,6,2015,1,0,竹闊混淆林,5.01166625,121.0546667,24.73883333,1,混淆林
A09-46,7,2015,1,0,闊葉樹林型,2.88167768,121.0540556,24.73511111,1,純闊葉林
A09-46,8,2015,1,0,竹林,9.32647141,121.0525833,24.73169444,1,竹林
A09-46,9,2015,1,0,闊葉樹林型,0,121.0489722,24.72891667,1,純闊葉林
A09-46,10,2015,1,0,闊葉樹林型,0,121.0463333,24.72744444,1,純闊葉林
A09-47,1,2015,1,0,闊葉樹林型,0,121.149649,24.749839,1,純闊葉林
A09-47,2,2015,1,0,闊葉樹林型,0,121.148136,24.74956,1,純闊葉林
A09-47,3,2015,1,0,闊葉樹林型,3.65332414,121.147036,24.747476,1,純闊葉林
A09-47,5,2015,1,0,闊葉樹林型,0,121.139304,24.747041,1,純闊葉林
A09-47,6,2015,1,0,闊葉樹林型,3.31108037,121.146391,24.745671,1,純闊葉林
A09-47,7,2015,1,0,闊葉樹林型,0.0377304,121.148814,24.746815,1,純闊葉林
A09-47,8,2015,1,0,竹林,2.9814567,121.150979,24.745892,1,竹林
A09-48,1,2015,1,0,竹闊混淆林,0,121.2571694,24.81068333,1,混淆林
A09-48,2,2015,1,0,竹闊混淆林,13.95752062,121.2612889,24.80951111,1,混淆林
A09-48,3,2015,1,0,竹闊混淆林,2.07739616,121.2611861,24.81398333,1,混淆林
A09-48,4,2015,1,0,竹闊混淆林,7.49192465,121.2717806,24.81835,1,混淆林
A09-48,5,2015,1,0,闊葉樹林型,9.63744365,121.2693056,24.82061389,1,純闊葉林
A09-48,6,2015,1,0,竹林,0,121.2823389,24.819625,1,竹林
A09-48,7,2015,1,0,竹闊混淆林,5.17625182,121.2874167,24.82336111,1,混淆林
A09-51,1,2015,1,0,闊葉樹林型,2.39831672,121.463814,25.167646,1,純闊葉林
A09-51,3,2015,1,0,闊葉樹林型,5.47382242,121.470749,25.165331,1,純闊葉林
A09-51,4,2015,1,0,闊葉樹林型,14.26306373,121.472656,25.16332,1,純闊葉林
A09-51,5,2015,1,0,闊葉樹林型,3.24651365,121.477026,25.162286,1,純闊葉林
A09-51,7,2015,1,0,闊葉樹林型,5.07407132,121.479436,25.167072,1,純闊葉林
A09-51,8,2015,1,0,闊葉樹林型,10.46855031,121.480928,25.165596,1,純闊葉林
A09-52,3,2015,1,0,闊葉樹林型,4.11986464,121.429588,25.17851,1,純闊葉林
A09-52,6,2015,1,0,闊葉樹林型,9.78554089,121.43429,25.184166,1,純闊葉林
A09-52,10,2015,1,0,闊葉樹林型,5.87205417,121.418926,25.185312,1,純闊葉林
A09-53,2,2015,1,0,闊葉樹林型,0,121.2318889,24.82705556,1,純闊葉林
A09-53,3,2015,1,0,闊葉樹林型,0,121.2339444,24.82869444,1,純闊葉林
A09-53,4,2015,1,0,闊葉樹林型,0,121.2356944,24.82966667,1,純闊葉林
A09-53,6,2015,1,0,闊葉樹林型,11.18733422,121.2396111,24.83055556,1,純闊葉林
A09-53,7,2015,1,0,闊葉樹林型,6.51825498,121.2417222,24.83161111,1,純闊葉林
A09-53,9,2015,1,0,闊葉樹林型,0,121.2449722,24.83616667,1,純闊葉林
A09-53,10,2015,1,0,闊葉樹林型,1.55290355,121.244,24.83922222,1,純闊葉林
A09-54,5,2015,1,0,闊葉樹林型,0.48327109,121.2421444,24.81330278,1,純闊葉林
A09-60,2,2015,1,0,闊葉樹林型,17.04131114,121.040947,25.017375,1,純闊葉林
A09-60,3,2015,1,0,闊葉樹林型,6.58041534,121.043328,25.01725,1,純闊葉林
A09-60,4,2015,1,0,闊葉樹林型,3.67452867,121.045998,25.019392,1,純闊葉林
A09-60,5,2015,1,0,闊葉樹林型,17.52813849,121.042148,25.015892,1,純闊葉林
A09-60,7,2015,1,0,闊葉樹林型,8.68837886,121.033594,25.014983,1,純闊葉林
A09-60,9,2015,1,0,闊葉樹林型,4.39040317,121.034939,25.01995,1,純闊葉林
A09-60,10,2015,1,0,闊葉樹林型,2.98697498,121.031602,25.016089,1,純闊葉林
A10-01,1,2015,1,0,闊葉樹林型,0,121.3793083,24.891875,1,純闊葉林
A10-01,2,2015,1,0,闊葉樹林型,2.29215797,121.3819111,24.89216667,1,純闊葉林
A10-01,3,2015,1,0,闊葉樹林型,0,121.3812722,24.88988333,1,純闊葉林
A10-01,4,2015,1,0,闊葉樹林型,10.39841033,121.3836972,24.89334444,1,純闊葉林
A10-01,5,2015,1,0,闊葉樹林型,1.61109397,121.3802056,24.89405,1,純闊葉林
A10-01,6,2015,1,0,針闊葉樹混淆,0.36378257,121.3802722,24.89662222,1,混淆林
A10-01,7,2015,1,0,闊葉樹林型,1.24243808,121.3821667,24.89457778,1,純闊葉林
A10-01,8,2015,1,0,闊葉樹林型,1.05448258,121.38415,24.89522222,1,純闊葉林
A10-01,9,2015,1,0,闊葉樹林型,2.23299722,121.3862333,24.89383611,1,純闊葉林
A10-01,10,2015,1,0,闊葉樹林型,1.7946868,121.3885167,24.89310833,1,純闊葉林
A10-02,1,2015,1,0,闊葉樹林型,1.40497459,121.3758333,24.69110833,1,純闊葉林
A10-02,2,2015,1,0,闊葉樹林型,0,121.37805,24.68972222,1,純闊葉林
A10-02,3,2015,1,0,闊葉樹林型,0,121.37805,24.68638889,1,純闊葉林
A10-02,4,2015,1,0,闊葉樹林型,0,121.3774972,24.68306111,1,純闊葉林
A10-02,6,2015,1,0,闊葉樹林型,6.16627153,121.3730583,24.67916944,1,純闊葉林
A10-02,7,2015,1,0,闊葉樹林型,0,121.3702778,24.67749722,1,純闊葉林
A10-02,8,2015,1,0,闊葉樹林型,0,121.3683333,24.67444167,1,純闊葉林
A10-02,9,2015,1,0,闊葉樹林型,16.92055751,121.3658306,24.67416667,1,純闊葉林
A10-02,10,2015,1,0,竹闊混淆林,0,121.3635444,24.67678333,1,混淆林
A10-03,1,2015,1,0,闊葉樹林型,0,121.4599111,24.84218333,1,純闊葉林
A10-03,2,2015,1,0,闊葉樹林型,0,121.4620389,24.84177778,1,純闊葉林
A10-03,3,2015,1,0,闊葉樹林型,0,121.4639806,24.84013056,1,純闊葉林
A10-03,4,2015,1,0,針闊葉樹混淆,0,121.4646556,24.83825833,1,混淆林
A10-03,5,2015,1,0,闊葉樹林型,0,121.4657667,24.83665833,1,純闊葉林
A10-03,6,2015,1,0,闊葉樹林型,0,121.4664944,24.83481389,1,純闊葉林
A10-07,1,2015,1,0,闊葉樹林型,0,121.43444,24.86065,1,純闊葉林
A10-07,2,2015,1,0,闊葉樹林型,0,121.436135,24.861602,1,純闊葉林
A10-07,3,2015,1,0,闊葉樹林型,0,121.437574,24.859756,1,純闊葉林
A10-07,4,2015,1,0,闊葉樹林型,0,121.438776,24.858244,1,純闊葉林
A10-07,5,2015,1,0,竹林,0,121.440999,24.857362,1,竹林
A10-07,6,2015,1,0,闊葉樹林型,0,121.443273,24.856895,1,純闊葉林
A10-07,7,2015,1,0,闊葉樹林型,0,121.444453,24.854824,1,純闊葉林
A10-07,8,2015,1,0,闊葉樹林型,0,121.44634,24.854078,1,純闊葉林
A10-07,9,2015,1,0,闊葉樹林型,0,121.447294,24.852297,1,純闊葉林
A10-07,10,2015,1,0,闊葉樹林型,0,121.446921,24.850293,1,純闊葉林
A10-10,1,2015,1,0,竹林,0,121.3636889,24.81118333,1,竹林
A10-10,2,2015,1,0,竹林,0,121.3679972,24.81236389,1,竹林
A10-10,3,2015,1,0,針闊葉樹混淆,0.94062092,121.3696222,24.813,1,混淆林
A10-10,4,2015,1,0,竹林,0,121.3715778,24.81548611,1,竹林
A10-10,5,2015,1,0,竹林,1.22262885,121.3755778,24.8202,1,竹林
A10-10,6,2015,1,0,闊葉樹林型,0,121.3794278,24.82103889,1,純闊葉林
A10-10,7,2015,1,0,竹林,0,121.3825778,24.82531944,1,竹林
A10-10,11,2015,1,0,竹林,0,121.3863056,24.81255556,1,竹林
A10-10,12,2015,1,0,竹闊混淆林,3.78739848,121.3788333,24.81319444,1,混淆林
A12-01,1,2015,1,0,竹闊混淆林,0,121.2454194,24.762875,1,混淆林
A12-01,2,2015,1,0,竹闊混淆林,4.68317454,121.2473472,24.76248611,1,混淆林
A12-01,4,2015,1,0,闊葉樹林型,0,121.234475,24.764075,1,純闊葉林
A12-01,5,2015,1,0,闊葉樹林型,0,121.2340833,24.76563056,1,純闊葉林
A12-01,6,2015,1,0,闊葉樹林型,0,121.2419111,24.75346389,1,純闊葉林
A12-01,7,2015,1,0,竹林,0,121.2407333,24.75262778,1,竹林
A12-01,8,2015,1,0,闊葉樹林型,10.86803973,121.2434694,24.75143056,1,純闊葉林
A12-01,9,2015,1,0,闊葉樹林型,15.49741228,121.239275,24.75134722,1,純闊葉林
A12-01,10,2015,1,0,闊葉樹林型,0,121.2388917,24.75271111,1,純闊葉林
A12-02,1,2015,1,0,闊葉樹林型,19.75033524,121.236025,24.681025,1,純闊葉林
A12-02,2,2015,1,0,闊葉樹林型,3.21644642,121.2372222,24.67944722,1,純闊葉林
A12-02,3,2015,1,0,闊葉樹林型,0,121.2361111,24.67749722,1,純闊葉林
A12-02,4,2015,1,0,竹闊混淆林,0,121.2355528,24.67499722,1,混淆林
A12-02,5,2015,1,0,竹闊混淆林,11.92897784,121.2338917,24.67361111,1,混淆林
A12-02,6,2015,1,0,竹林,13.30630188,121.2313861,24.67166389,1,竹林
A12-02,7,2015,1,0,針葉樹林型,0,121.2324972,24.66833056,1,純針葉林
A12-06,1,2015,1,0,闊葉樹林型,0,120.953048,24.534731,1,純闊葉林
A12-06,2,2015,1,0,闊葉樹林型,0,120.953797,24.537639,1,純闊葉林
A12-06,3,2015,1,0,針闊葉樹混淆,3.52450274,120.951951,24.539381,1,混淆林
A12-06,4,2015,1,0,闊葉樹林型,4.74400816,120.949571,24.541005,1,純闊葉林
A12-06,5,2015,1,1,針闊葉樹混淆,0,120.950676,24.542821,1,混淆林
A12-06,6,2015,1,0,針葉樹林型,0,120.947952,24.542765,1,純針葉林
A16-01,1,2015,1,0,闊葉樹林型,0,121.617318,24.156243,1,純闊葉林
A16-01,2,2015,1,0,闊葉樹林型,0,121.62175,24.159187,1,純闊葉林
A16-01,3,2015,1,0,闊葉樹林型,0,121.623562,24.157274,1,純闊葉林
A16-01,4,2015,1,0,闊葉樹林型,0.27312281,121.640677,24.150025,1,純闊葉林
A16-01,6,2015,1,0,闊葉樹林型,3.16000617,121.616938,24.159161,1,純闊葉林
A16-01,7,2015,1,0,闊葉樹林型,0,121.605077,24.158387,1,純闊葉林
A16-02,1,2015,1,0,闊葉樹林型,0,121.597346,24.171862,1,純闊葉林
A16-02,2,2015,1,0,闊葉樹林型,0,121.590094,24.170075,1,純闊葉林
A16-02,4,2015,1,0,闊葉樹林型,0,121.576458,24.171048,1,純闊葉林
A16-02,5,2015,1,0,闊葉樹林型,0,121.575278,24.169021,1,純闊葉林
A16-02,6,2015,1,0,闊葉樹林型,11.05694278,121.571207,24.171844,1,純闊葉林
A16-03,1,2015,1,0,闊葉樹林型,1.96087254,121.51772,24.177462,1,純闊葉林
A16-03,2,2015,1,0,闊葉樹林型,0,121.51285,24.177686,1,純闊葉林
A16-03,3,2015,1,0,闊葉樹林型,0,121.514001,24.177673,1,純闊葉林
A16-03,4,2015,1,0,闊葉樹林型,0,121.514299,24.178286,1,純闊葉林
A16-03,5,2015,1,0,闊葉樹林型,0,121.516214,24.177395,1,純闊葉林
A16-03,6,2015,1,0,闊葉樹林型,8.58802712,121.508013,24.179066,1,純闊葉林
A16-04,1,2015,1,1,闊葉樹林型,1.91362901,121.492113,24.198395,1,純闊葉林
A16-04,2,2015,1,0,闊葉樹林型,0,121.487736,24.204504,1,純闊葉林
A16-04,3,2015,1,0,闊葉樹林型,0,121.48815,24.209893,1,純闊葉林
A16-04,4,2015,1,0,針闊葉樹混淆,3.5543482,121.485644,24.210831,1,混淆林
A16-04,6,2015,1,0,闊葉樹林型,0.09681769,121.483522,24.214729,1,純闊葉林
A16-04,7,2015,1,0,闊葉樹林型,0,121.487357,24.208487,1,純闊葉林
A16-04,8,2015,1,0,闊葉樹林型,0,121.485838,24.202514,1,純闊葉林
A16-04,9,2015,1,0,闊葉樹林型,0,121.486943,24.200434,1,純闊葉林
A16-04,10,2015,1,0,闊葉樹林型,14.15975808,121.484255,24.202907,1,純闊葉林
A16-05,1,2015,1,0,闊葉樹林型,3.78015916,121.484837,24.190274,1,純闊葉林
A16-05,2,2015,1,0,闊葉樹林型,0,121.480919,24.192634,1,純闊葉林
