"樣區編號","樣區名稱","樣點編號","TWD97_X","TWD97_Y"
"MB-H33-16","南部橫貫公路1687","3","252801","2567630"
"MB-H33-16","南部橫貫公路1687","4","252406","2567696"
"MB-H33-16","南部橫貫公路1687","5","252219","2567936"
"MB-H33-16","南部橫貫公路1687","6","252018","2568232"
"MA-A01-02","仁澤A","7","301470","2716033"
"MA-A02-05","羅區73-75，79-80林班","7","327222","2722275"
"MA-A03-01","金山磺溪頭","7","308563","2789142"
"MA-A04-02","宜40","1","317052","2738630"
"MA-A04-04","宜64","5","314452","2735180"
"MB-A01-03","明池","7","296264","2726455"
"MB-A01-03","明池","8","297263","2727038"
"MB-A01-06","鴛鴦湖130號林道","11","294012","2721280"
"MB-A01-06","鴛鴦湖130號林道","12","294291","2721191"
"MB-A01-06","鴛鴦湖130號林道","13","294521","2720960"
"MA-B06-02","大湖第71林班","7","230435","2697048"
"MA-B06-06","南庄3林班","10","247887","2719695"
"MA-B06-06","南庄3林班","11","247823","2719385"
"MA-B06-06","南庄3林班","12","248237","2719247"
"MA-B06-06","南庄3林班","7","248610","2720184"
"MA-B06-06","南庄3林班","8","248363","2719991"
"MA-B06-06","南庄3林班","9","248135","2719784"
"MA-B07-05","義盛(復興分站)","1","287530","2743740"
"MA-B07-05","義盛(復興分站)","2","287530","2743539"
"MA-B07-05","義盛(復興分站)","3","287867","2743320"
"MA-B07-05","義盛(復興分站)","4","288016","2743179"
"MA-B07-05","義盛(復興分站)","6","288175","2742744"
"MA-B07-10","內奎輝","17","285453","2736460"
"MA-B07-10","內奎輝","18","285188","2737033"
"MA-B07-10","內奎輝","19","284973","2736993"
"MA-B07-10","內奎輝","20","284710","2737112"
"MA-B07-10","內奎輝","21","284501","2737258"
"MA-B07-10","內奎輝","22","284321","2737318"
"MA-B07-10","內奎輝","23","284833","2737241"
"MA-B09-08","大寮(26.27林班)","2","298435","2756164"
"MA-B09-08","大寮(26.27林班)","5","296743","2756067"
"MA-B09-10","插角(31林班)","5","291952","2752168"
"MA-B09-10","插角(31林班)","6","292210","2752158"
"MA-B09-10","插角(31林班)","7","292590","2752008"
"MA-B09-11","有木(32林班)","5","297146","2750322"
"MA-B09-11","有木(32林班)","6","297186","2750590"
"MA-B09-14","五寮(40林班)","6","287825","2750284"
"MA-B09-14","五寮(40林班)","7","288003","2750108"
"MA-B09-14","五寮(40林班)","8","288237","2749823"
"MB-B06-11","紅毛山(大坪)","7","249062","2713764"
"MB-B06-11","紅毛山(大坪)","8","249401","2713176"
"MB-B06-11","紅毛山(大坪)","9","249745","2713025"
"MB-B06-12","馬拉邦山","10","240557","2695765"
"MB-B06-12","馬拉邦山","11","240775","2695787"
"MB-B06-12","馬拉邦山","12","240984","2695801"
"MB-B06-12","馬拉邦山","7","240198","2695634"
"MB-B06-12","馬拉邦山","8","240400","2695607"
"MB-B06-12","馬拉邦山","9","240325","2695806"
"MB-B07-09","大溪事業區94林班","2","289281","2713865"
"MB-B08-05","田埔","10","278201","2726538"
"MB-B08-05","田埔","9","278295","2725942"
"MB-B08-12","俠客羅A","7","268428","2717444"
"MB-C11-11","大雪山210林道B","10","248366","2684443"
"MB-C12-11","580林道","7","249369","2694990"
"MB-D15-03","巒大77林班","6","240632","2623260"
"MB-D15-07","巒大74林班","7","242506","2622934"
"MA-E19-02","平坑","6","211056","2565978"
"MA-E21-11","瑞峰","3","216108","2606818"
"MA-E22-10","第三莊公車站","2","205493","2570204"
"MA-E22-10","第三莊公車站","3","205618","2569931"
"MB-E19-12","高雄縣南橫，天池","8","241350","2574262"
"MB-E19-13","高雄縣南橫，檜谷","7","241585","2573181"
"MB-E21-08","里佳","7","218963","2587221"
"MB-E21-12","森鐵41號隧道","7","225546","2598777"
"MA-F26-03","59林班-九棚段","4","236795","2446762"
"MA-F26-03","59林班-九棚段","5","236831","2446961"
"MA-F26-03","59林班-九棚段","6","236923","2447136"
"MA-F26-05","恆春事業區第13林班","2","227279","2449996"
"MA-F26-09","恆春事業區第35林班","3","233101","2427100"
"MA-F26-09","恆春事業區第35林班","4","233206","2427292"
"MA-G27-05","阿眉溪","6","284092","2571785"
"MA-G27-05","阿眉溪","7","283926","2571884"
"MA-G28-02","北坑","7","306408","2632274"
"MA-G28-03","南坑","1","304890","2629670"
"MA-G28-08","呂華礦場","2","292498","2637677"
"MA-G28-09","原荖腦山東方","8","296222","2637529"
"MA-G28-10","原荖腦山東南方","6","296104","2637093"
"MA-G29-04","花蓮縣合流","3","302255","2674865"
"MB-G29-01","大禹嶺","4","282296","2674969"
"MB-G29-08","卡拉寶山","1","289204","2675381"
"MB-G29-09","花蓮縣關原","9","284761","2675509"
"MA-H32-06","台東8林班","1","253505","2519886"
"MA-H33-13","電光日出","1","269358","2547427"
"MA-H33-13","電光日出","5","268744","2546855"
"MA-A01-02","仁澤A","7","301492","2716008"
"MA-A03-02","北投沙帽山","2","304763","2782194"
"MA-B06-01","1329區外保安林","4","236538","2705119"
"MA-B07-10","內奎輝※","17","285453","2736460"
"MA-B07-10","內奎輝※","18","285188","2737033"
"MA-B07-10","內奎輝※","19","284973","2736993"
"MA-B07-10","內奎輝※","20","284710","2737112"
"MA-B07-10","內奎輝※","21","284501","2737258"
"MA-B07-10","內奎輝※","22","284321","2737318"
"MA-B07-10","內奎輝※","23","284841","2737249"
"MA-B09-08","大寮（26.27林班）","1","298314","2755872"
"MA-B09-08","大寮（26.27林班）","2","298435","2756164"
"MA-B09-08","大寮（26.27林班）","4","298179","2756558"
"MA-B09-08","大寮（26.27林班）","5","296743","2756067"
"MA-B09-09","竹崙（28-30林班）","4","294118","2755413"
"MA-B09-10","插角（31林班）","6","292210","2752158"
"MA-B09-10","插角（31林班）","7","292590","2752008"
"MA-B09-11","有木（32林班）","1","296814","2749540"
"MA-B09-11","有木（32林班）","3","297165","2749819"
"MA-B09-11","有木（32林班）","5","297146","2750322"
"MA-B09-11","有木（32林班）","6","297186","2750590"
"MA-B09-14","五寮（40林班）","4","287708","2749965"
"MA-B09-14","五寮（40林班）","6","287825","2750284"
"MA-B09-14","五寮（40林班）","7","288003","2750108"
"MA-B09-14","五寮（40林班）","8","288237","2749823"
"MA-B09-15","福巴越嶺古道(檜山)※","1","301240","2740572"
"MA-B09-15","福巴越嶺古道(檜山)※","4","301227","2739900"
"MA-B09-15","福巴越嶺古道(檜山)※","5","301268","2739692"
"MA-B09-15","福巴越嶺古道(檜山)※","6","301063","2739621"
"MA-C11-10","出雲山苗圃※","10","239252","2680378"
"MA-C11-10","出雲山苗圃※","12","239819","2680703"
"MA-C11-10","出雲山苗圃※","13","239990","2680509"
"MA-C11-10","出雲山苗圃※","15","239959","2680943"
"MA-C11-10","出雲山苗圃※","16","239639","2680406"
"MA-C11-10","出雲山苗圃※","17","240119","2679918"
"MA-C11-10","出雲山苗圃※","18","240144","2679605"
"MA-C11-10","出雲山苗圃※","5","239429","2679912"
"MA-D17-06","武界林道（久久巢山）","5","255790","2642499"
"MA-F24-08","46林班","1","207504","2537488"
"MA-F24-08","46林班","2","207551","2537684"
"MA-F24-14","中壽山","2","174968","2505771"
"MA-F25-10","丹路","10","224440","2455785"
"MA-F25-10","丹路","9","224207","2455864"
"MA-F25-11","竹坑","1","219939","2451127"
"MA-F25-11","竹坑","7","219471","2451054"
"MA-F26-07","恆春事業區第39林班","7","230962","2436043"
"MA-F26-07","恆春事業區第39林班","8","231014","2435415"
"MA-G27-09","安通越嶺古道","1","288657","2575170"
"MA-G27-09","安通越嶺古道","2","288586","2575415"
"MA-G27-09","安通越嶺古道","3","288558","2575650"
"MA-G27-09","安通越嶺古道","4","288371","2575765"
"MA-G27-09","安通越嶺古道","5","288308","2576000"
"MA-G27-09","安通越嶺古道","6","288169","2575781"
"MA-G29-05","克寶山","7","326070","2687978"
"MA-H31-09","大武44林班加拉板溪","3","235854","2472950"
"MA-H31-09","大武44林班加拉板溪","4","236002","2473074"
"MA-H33-15","台東縣內本鹿古道※","7","254001","2530027"
"MB-A01-06","鴛鴦湖130號林道※","11","294012","2721280"
"MB-A01-06","鴛鴦湖130號林道※","12","294291","2721191"
"MB-A01-07","平元林道","1","309549","2711933"
"MB-A01-07","平元林道","2","309572","2712119"
"MB-A01-07","平元林道","3","309783","2712067"
"MB-A01-07","平元林道","4","309834","2711842"
"MB-A01-07","平元林道","5","310013","2711872"
"MB-A01-07","平元林道","6","310122","2711696"
"MB-B06-11","紅毛山（大坪）","7","249062","2713764"
"MB-B06-11","紅毛山（大坪）","8","249401","2713176"
"MB-B06-11","紅毛山（大坪）","9","249745","2713025"
"MB-B08-05","田埔※","10","278201","2726538"
"MB-B08-05","田埔※","9","278295","2725942"
"MB-B08-07","鎮西堡B※","11","280182","2714922"
"MB-B08-07","鎮西堡B※","12","279933","2714966"
"MB-C11-09","雪山西稜17K(230)","1","253961","2688928"
"MB-C11-09","雪山西稜17K(230)","2","254161","2688852"
"MB-C11-09","雪山西稜17K(230)","3","254306","2688700"
"MB-C11-09","雪山西稜17K(230)","4","254516","2688533"
"MB-C11-09","雪山西稜17K(230)","5","254633","2688703"
"MB-C11-09","雪山西稜17K(230)","6","254810","2688885"
"MB-C11-11","大雪山210林道B※","10","248366","2684443"
"MB-E19-12","高雄縣南橫，天池※","8","241350","2574262"
"MB-E20-06","特富野步道","6","231783","2597195"
"MB-E21-06","特富野","4","228646","2596188"
"MB-G28-13","磐石（瀧溪山）","6","288987","2658668"
"MB-H31-12","金山段","7","246319","2505382"
"MB-H32-05","台東7林班利嘉林道","2","253147","2522860"
"MB-H32-05","台東7林班利嘉林道","3","253237","2522729"
"MB-H33-02","錦屏林道","5","266594","2561223"
"MA-A03-02","北投沙帽山","8","304776","2782236"
"MA-A03-08","雙溪泰平","1","332701","2763306"
"MA-B06-01","1329區外保安林","4","236523","2705151"
"MA-B06-02","大湖第71林班","1","229580","2697632"
"MA-B06-02","大湖第71林班","2","229775","2697540"
"MA-B07-05","義盛(復興分站)","5","287999","2742983"
"MA-B09-02","信賢","5","303255","2746973"
"MA-B09-09","竹崙（28-30林班）","1","293560","2754916"
"MA-C13-04","勢麗仙區111","4","248648","2675306"
"MA-E19-14","合水仔","1","209888","2564488"
"MA-E19-14","合水仔","2","209888","2564282"
"MA-E19-14","合水仔","3","209960","2564097"
"MA-E19-14","合水仔","4","210249","2563816"
"MA-E19-14","合水仔","5","210383","2563609"
"MA-E19-15","龜丹溫泉","10","199689","2559250"
"MA-E19-15","龜丹溫泉","4","201326","2558464"
"MA-E19-15","龜丹溫泉","5","201076","2558614"
"MA-E19-15","龜丹溫泉","6","200778","2558477"
"MA-E19-15","龜丹溫泉","7","200542","2558574"
"MA-E19-15","龜丹溫泉","8","200326","2558769"
"MA-E19-15","龜丹溫泉","9","200031","2559013"
"MA-E22-14","溪頭","1","212543","2605156"
"MA-E22-14","溪頭","3","212738","2604916"
"MA-E22-14","溪頭","5","212828","2604255"
"MA-G28-14","花蓮縣龍澗","1","293234","2655397"
"MA-G28-14","花蓮縣龍澗","10","296264","2653659"
"MA-G28-14","花蓮縣龍澗","2","293453","2655293"
"MA-G28-14","花蓮縣龍澗","4","294081","2655002"
"MA-G28-14","花蓮縣龍澗","5","294471","2654744"
"MA-G28-14","花蓮縣龍澗","6","294879","2654509"
"MA-G28-14","花蓮縣龍澗","7","295361","2654348"
"MA-G28-14","花蓮縣龍澗","8","295484","2654180"
"MA-G28-14","花蓮縣龍澗","9","295858","2653876"
"MA-G29-10","富世國小","1","313696","2671026"
"MA-G29-10","富世國小","2","313897","2671175"
"MA-G29-10","富世國小","3","314064","2671275"
"MA-G29-10","富世國小","6","314217","2671097"
"MA-G29-11","下清水橋(清水斷崖)","1","318318","2678216"
"MA-G29-11","下清水橋(清水斷崖)","2","319797","2679136"
"MA-G29-11","下清水橋(清水斷崖)","3","319986","2679432"
"MA-G29-11","下清水橋(清水斷崖)","4","320252","2679297"
"MA-G29-11","下清水橋(清水斷崖)","5","320849","2679768"
"MA-G29-11","下清水橋(清水斷崖)","6","321026","2679890"
"MA-G29-12","迴頭灣","1","299992","2677084"
"MA-G29-12","迴頭灣","10","299193","2677580"
"MA-G29-12","迴頭灣","2","299546","2677759"
"MA-G29-12","迴頭灣","3","299586","2678356"
"MA-G29-12","迴頭灣","6","299114","2678890"
"MA-G29-12","迴頭灣","9","299467","2677308"
"MA-G30-15","蕃薯寮溪流域間","1","303692","2626186"
"MA-G30-15","蕃薯寮溪流域間","2","303830","2626405"
"MA-G30-15","蕃薯寮溪流域間","3","304047","2626539"
"MA-G30-15","蕃薯寮溪流域間","4","304309","2626573"
"MA-G30-15","蕃薯寮溪流域間","5","304566","2626625"
"MA-G30-15","蕃薯寮溪流域間","6","304719","2626832"
"MA-H32-09","台東31林班知本林道","1","249278","2512166"
"MB-A01-06","鴛鴦湖130號林道※","13","294521","2720960"
"MB-B06-10","二本松","3","250453","2699813"
"MB-B08-11","鵝公髻山","4","258370","2723313"
"MB-B08-12","俠客羅A","7","268459","2717338"
"MB-C11-07","船形山苗圃","4","250650","2684030"
"MB-E20-13","小笠原山(下方平台旁)","3","231702","2599898"
"MB-E20-13","小笠原山(下方平台旁)","4","231560","2599661"
"MB-E20-13","小笠原山(下方平台旁)","5","231454","2599418"
"MB-F23-12","小關山林道","1","224954","2558218"
"MB-F23-12","小關山林道","2","224986","2558432"
"MB-F23-12","小關山林道","3","225070","2558654"
"MB-F23-12","小關山林道","4","225207","2558804"
"MB-F23-12","小關山林道","5","225414","2558890"
"MB-F23-12","小關山林道","6","225608","2558963"
"MB-G27-10","苳苳園西山","1","271073","2571734"
"MB-G27-10","苳苳園西山","2","271263","2571898"
"MB-G27-10","苳苳園西山","3","271331","2572164"
"MB-G27-10","苳苳園西山","4","271529","2572570"
"MB-G27-10","苳苳園西山","5","271679","2572843"
"MB-G27-10","苳苳園西山","6","271999","2572920"
"MB-G27-10","苳苳園西山","7","272219","2572973"
"MB-G30-05","光復林道19k","5","286538","2619426"
"MA-B06-08","坪林","10","237809","2688301"
"MA-B06-08","坪林","11","238112","2688357"
"MA-B06-08","坪林","12","238371","2688353"
"MA-B06-08","坪林","7","237131","2688101"
"MA-B06-08","坪林","8","237384","2688111"
"MA-B06-08","坪林","9","237600","2688204"
"MA-E19-14","合水仔","6","210428","2563404"
"MA-F24-06","旗尾","4","198041","2533404"
"MA-A03-02","北投紗帽山","1","305008","2782233"
"MA-A03-02","北投紗帽山","3","304459","2781988"
"MA-A03-02","北投紗帽山","4","304251","2781919"
"MA-A03-02","北投紗帽山","5","304018","2781757"
"MA-A03-02","北投紗帽山","6","304271","2782587"
"MA-A03-02","北投紗帽山","7","303192","2781927"
"MA-A03-02","北投紗帽山","8","304776","2782236"
"MA-A05-04","南區62林班","7","327680","2710978"
"MA-A05-05","南區82、83林班","7","321428","2702123"
"MA-A05-05","南區82、83林班","8","321647","2702051"
"MA-A05-05","南區82、83林班","9","321884","2702152"
"MA-A05-06","宜蘭縣烏石鼻※","11","334287","2709694"
"MA-E22-14","溪頭","6","212722","2604016"
"MA-G30-16","花蓮縣萬榮林道","1","290301","2623219"
"MA-G30-16","花蓮縣萬榮林道","10","288167","2623411"
"MA-G30-16","花蓮縣萬榮林道","2","287879","2623501"
"MA-G30-16","花蓮縣萬榮林道","3","289878","2623115"
"MA-G30-16","花蓮縣萬榮林道","4","289553","2623157"
"MA-G30-16","花蓮縣萬榮林道","5","289228","2623294"
"MA-G30-16","花蓮縣萬榮林道","6","289030","2623051"
"MA-G30-16","花蓮縣萬榮林道","7","288748","2623069"
"MA-G30-16","花蓮縣萬榮林道","8","288546","2623193"
"MA-G30-16","花蓮縣萬榮林道","9","288392","2623354"
"MA-H32-09","台東31林班知本林道","7","250832","2510961"
"MA-H32-09","台東31林班知本林道","8","251584","2510974"
"MB-E19-13","高雄縣南橫，檜谷※","4","241974","2573143"
"MB-D17-03","濁水溪區28林班","7","273057","2660449"
